scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,total_hits
0,Kinetic_First,1608637542,141,123,18,0.1276595744680851,200000000.0,4935000.0,18000000.0,218000000.0,44.17426545086119,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:48:03.238561,True,200,179
1,Kinetic_First,1273642419,96,85,11,0.11458333333333333,200000000.0,3360000.0,11000000.0,211000000.0,62.79761904761905,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:48:03.251516,True,200,179
2,Kinetic_First,1935803228,136,119,17,0.125,200000000.0,4760000.0,17000000.0,217000000.0,45.588235294117645,200,0,174,0,0.87,,0.87,200,all_uavs_neutralized,2026-02-23T22:48:03.265979,True,200,174
3,Kinetic_First,787846414,82,78,4,0.04878048780487805,200000000.0,2870000.0,4000000.0,204000000.0,71.0801393728223,200,0,187,0,0.935,,0.935,200,all_uavs_neutralized,2026-02-23T22:48:03.279010,True,200,187
4,Kinetic_First,996406378,144,133,11,0.0763888888888889,200000000.0,5040000.0,11000000.0,211000000.0,41.86507936507937,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:48:03.292238,True,200,182
5,Kinetic_First,1201263687,135,118,17,0.1259259259259259,200000000.0,4725000.0,17000000.0,217000000.0,45.925925925925924,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:48:03.310491,True,200,179
6,Kinetic_First,423734972,62,54,8,0.12903225806451613,200000000.0,2170000.0,8000000.0,208000000.0,95.85253456221199,200,0,180,0,0.9,,0.9,200,all_uavs_neutralized,2026-02-23T22:48:03.322188,True,200,180
7,Kinetic_First,415968276,96,87,9,0.09375,200000000.0,3360000.0,9000000.0,209000000.0,62.20238095238095,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:48:03.341646,True,200,181
8,Kinetic_First,670094950,90,81,9,0.1,200000000.0,3150000.0,9000000.0,209000000.0,66.34920634920636,200,0,186,0,0.93,,0.93,200,all_uavs_neutralized,2026-02-23T22:48:03.355654,True,200,186
9,Kinetic_First,1914837113,58,53,5,0.08620689655172414,200000000.0,2030000.0,5000000.0,205000000.0,100.98522167487685,200,0,178,0,0.89,,0.89,200,all_uavs_neutralized,2026-02-23T22:48:03.370507,True,200,178
10,Kinetic_First,669991378,68,60,8,0.11764705882352941,200000000.0,2380000.0,8000000.0,208000000.0,87.39495798319328,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:48:03.383095,True,200,179
11,Kinetic_First,429389014,86,81,5,0.05813953488372093,200000000.0,3010000.0,5000000.0,205000000.0,68.10631229235881,200,0,186,0,0.93,,0.93,200,all_uavs_neutralized,2026-02-23T22:48:03.392935,True,200,186
12,Kinetic_First,249467210,133,112,21,0.15789473684210525,200000000.0,4655000.0,21000000.0,221000000.0,47.475832438238456,200,0,169,0,0.845,,0.845,200,all_uavs_neutralized,2026-02-23T22:48:03.410345,True,200,169
