scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,total_hits
0,RL_Agent,1608637542,141,88,53,0.375886524822695,37500000.0,4935000.0,53000000.0,90500000.0,18.33839918946302,36,150,35,93,0.9722222222222222,0.62,0.6881720430107527,200,all_uavs_neutralized,2026-02-23T22:48:05.177101,True,186,128
1,RL_Agent,1273642419,96,63,33,0.34375,37500000.0,3360000.0,33000000.0,70500000.0,20.982142857142858,36,150,31,103,0.8611111111111112,0.6866666666666666,0.7204301075268817,200,all_uavs_neutralized,2026-02-23T22:48:05.244134,True,186,134
2,RL_Agent,1935803228,136,82,54,0.39705882352941174,37500000.0,4760000.0,54000000.0,91500000.0,19.222689075630253,36,150,33,93,0.9166666666666666,0.62,0.6774193548387096,200,all_uavs_neutralized,2026-02-23T22:48:05.313841,True,186,126
3,RL_Agent,787846414,82,60,22,0.2682926829268293,37500000.0,2870000.0,22000000.0,59500000.0,20.73170731707317,36,150,36,106,1.0,0.7066666666666667,0.7634408602150538,200,all_uavs_neutralized,2026-02-23T22:48:05.385661,True,186,142
4,RL_Agent,996406378,144,97,47,0.3263888888888889,37500000.0,5040000.0,47000000.0,84500000.0,16.765873015873016,36,150,34,101,0.9444444444444444,0.6733333333333333,0.7258064516129032,200,all_uavs_neutralized,2026-02-23T22:48:05.475509,True,186,135
5,RL_Agent,1201263687,135,97,38,0.2814814814814815,37500000.0,4725000.0,38000000.0,75500000.0,15.97883597883598,36,150,33,108,0.9166666666666666,0.72,0.7580645161290323,200,all_uavs_neutralized,2026-02-23T22:48:05.553316,True,186,141
6,RL_Agent,423734972,62,39,23,0.3709677419354839,37500000.0,2170000.0,23000000.0,60500000.0,27.880184331797235,36,150,34,110,0.9444444444444444,0.7333333333333333,0.7741935483870968,200,all_uavs_neutralized,2026-02-23T22:48:05.633310,True,186,144
7,RL_Agent,415968276,96,67,29,0.3020833333333333,37500000.0,3360000.0,29000000.0,66500000.0,19.791666666666668,36,150,31,109,0.8611111111111112,0.7266666666666667,0.7526881720430108,200,all_uavs_neutralized,2026-02-23T22:48:05.707554,True,186,140
8,RL_Agent,670094950,90,62,28,0.3111111111111111,37500000.0,3150000.0,28000000.0,65500000.0,20.793650793650794,36,150,36,108,1.0,0.72,0.7741935483870968,200,all_uavs_neutralized,2026-02-23T22:48:05.787533,True,186,144
9,RL_Agent,1914837113,58,37,21,0.3620689655172414,37500000.0,2030000.0,21000000.0,58500000.0,28.817733990147783,36,150,33,96,0.9166666666666666,0.64,0.6935483870967742,200,all_uavs_neutralized,2026-02-23T22:48:05.859453,True,186,129
10,RL_Agent,669991378,68,49,19,0.27941176470588236,37500000.0,2380000.0,19000000.0,56500000.0,23.73949579831933,36,150,32,108,0.8888888888888888,0.72,0.7526881720430108,200,all_uavs_neutralized,2026-02-23T22:48:05.938984,True,186,140
11,RL_Agent,429389014,86,70,16,0.18604651162790697,37500000.0,3010000.0,16000000.0,53500000.0,17.774086378737543,36,150,33,112,0.9166666666666666,0.7466666666666667,0.7795698924731183,200,all_uavs_neutralized,2026-02-23T22:48:06.013754,True,186,145
12,RL_Agent,249467210,133,92,41,0.3082706766917293,37500000.0,4655000.0,41000000.0,78500000.0,16.86358754027927,36,150,30,103,0.8333333333333334,0.6866666666666666,0.7150537634408602,200,all_uavs_neutralized,2026-02-23T22:48:06.092909,True,186,133
13,RL_Agent,1972458954,50,34,16,0.32,37500000.0,1750000.0,16000000.0,53500000.0,30.571428571428573,36,150,34,102,0.9444444444444444,0.68,0.7311827956989247,200,all_uavs_neutralized,2026-02-23T22:48:06.163093,True,186,136
14,RL_Agent,1572714583,66,46,20,0.30303030303030304,37500000.0,2310000.0,20000000.0,57500000.0,24.89177489177489,36,150,34,113,0.9444444444444444,0.7533333333333333,0.7903225806451613,200,all_uavs_neutralized,2026-02-23T22:48:06.233276,True,186,147
15,RL_Agent,1433267572,74,47,27,0.36486486486486486,37500000.0,2590000.0,27000000.0,64500000.0,24.903474903474905,36,150,33,105,0.9166666666666666,0.7,0.7419354838709677,200,all_uavs_neutralized,2026-02-23T22:48:06.314153,True,186,138
