scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
15,RL_Agent,1433267572,74,74,0,0.0,1090000.0,2590000.0,0.0,1090000.0,0.42084942084942084,0,109,0,74,,0.6788990825688074,0.6788990825688074,109,all_uavs_neutralized,2026-02-22T16:59:08.490761,True,109,0.0,74
16,RL_Agent,434285667,129,108,21,0.16279069767441862,1500000.0,4515000.0,84907527.73372325,86407527.73372325,19.13787989672719,0,150,0,108,,0.72,0.72,200,all_uavs_neutralized,2026-02-22T16:59:08.577752,True,150,0.0,108
17,RL_Agent,613608295,74,74,0,0.0,1150000.0,2590000.0,0.0,1150000.0,0.444015444015444,0,115,0,74,,0.6434782608695652,0.6434782608695652,115,all_uavs_neutralized,2026-02-22T16:59:08.631434,True,115,0.0,74
18,RL_Agent,893664919,121,102,19,0.15702479338842976,1500000.0,4235000.0,96945308.02720107,98445308.02720107,23.24564534290462,0,150,0,102,,0.68,0.68,200,all_uavs_neutralized,2026-02-22T16:59:08.721180,True,150,0.0,102
19,RL_Agent,648061058,143,104,39,0.2727272727272727,1500000.0,5005000.0,177061716.55652764,178561716.55652764,35.67666664466087,0,150,0,104,,0.6933333333333334,0.6933333333333334,200,all_uavs_neutralized,2026-02-22T16:59:08.812944,True,150,0.0,104
20,RL_Agent,88409749,103,103,0,0.0,1400000.0,3605000.0,0.0,1400000.0,0.3883495145631068,0,140,0,103,,0.7357142857142858,0.7357142857142858,140,all_uavs_neutralized,2026-02-22T16:59:08.876989,True,140,0.0,103
21,RL_Agent,242285876,126,102,24,0.19047619047619047,1500000.0,4410000.0,98637496.74015494,100137496.74015494,22.70691536057935,0,150,0,102,,0.68,0.68,200,all_uavs_neutralized,2026-02-22T16:59:08.965338,True,150,0.0,102
22,RL_Agent,2018247425,129,103,26,0.20155038759689922,1500000.0,4515000.0,117531112.98571989,119031112.98571989,26.36348017402434,0,150,0,103,,0.6866666666666666,0.6866666666666666,200,all_uavs_neutralized,2026-02-22T16:59:09.051886,True,150,0.0,103
23,RL_Agent,953477463,74,74,0,0.0,1120000.0,2590000.0,0.0,1120000.0,0.43243243243243246,0,112,0,74,,0.6607142857142857,0.6607142857142857,112,all_uavs_neutralized,2026-02-22T16:59:09.098721,True,112,0.0,74
24,RL_Agent,1427830251,93,93,0,0.0,1310000.0,3255000.0,0.0,1310000.0,0.402457757296467,0,131,0,93,,0.7099236641221374,0.7099236641221374,131,all_uavs_neutralized,2026-02-22T16:59:09.159441,True,131,0.0,93
25,RL_Agent,1883569565,83,83,0,0.0,1140000.0,2905000.0,0.0,1140000.0,0.3924268502581756,0,114,0,83,,0.7280701754385965,0.7280701754385965,114,all_uavs_neutralized,2026-02-22T16:59:09.203875,True,114,0.0,83
26,RL_Agent,911989541,74,74,0,0.0,1000000.0,2590000.0,0.0,1000000.0,0.3861003861003861,0,100,0,74,,0.74,0.74,100,all_uavs_neutralized,2026-02-22T16:59:09.247839,True,100,0.0,74
27,RL_Agent,3344769,86,86,0,0.0,1120000.0,3010000.0,0.0,1120000.0,0.37209302325581395,0,112,0,86,,0.7678571428571429,0.7678571428571429,112,all_uavs_neutralized,2026-02-22T16:59:09.293975,True,112,0.0,86
28,RL_Agent,780932287,77,77,0,0.0,1180000.0,2695000.0,0.0,1180000.0,0.437847866419295,0,118,0,77,,0.652542372881356,0.652542372881356,118,all_uavs_neutralized,2026-02-22T16:59:09.347591,True,118,0.0,77
29,RL_Agent,2114032571,111,104,7,0.06306306306306306,1500000.0,3885000.0,35102910.00493901,36602910.00493901,9.42159845686976,0,150,0,104,,0.6933333333333334,0.6933333333333334,200,all_uavs_neutralized,2026-02-22T16:59:09.438834,True,150,0.0,104
30,RL_Agent,787716372,140,109,31,0.22142857142857142,1500000.0,4900000.0,158779514.17342746,160279514.17342746,32.71010493335255,0,150,0,109,,0.7266666666666667,0.7266666666666667,200,all_uavs_neutralized,2026-02-22T16:59:09.525465,True,150,0.0,109
31,RL_Agent,504579232,73,73,0,0.0,1050000.0,2555000.0,0.0,1050000.0,0.410958904109589,0,105,0,73,,0.6952380952380952,0.6952380952380952,105,all_uavs_neutralized,2026-02-22T16:59:09.568473,True,105,0.0,73
32,RL_Agent,1306710475,69,69,0,0.0,1070000.0,2415000.0,0.0,1070000.0,0.44306418219461696,0,107,0,69,,0.6448598130841121,0.6448598130841121,107,all_uavs_neutralized,2026-02-22T16:59:09.621293,True,107,0.0,69
33,RL_Agent,479546681,54,54,0,0.0,700000.0,1890000.0,0.0,700000.0,0.37037037037037035,0,70,0,54,,0.7714285714285715,0.7714285714285715,70,all_uavs_neutralized,2026-02-22T16:59:09.644719,True,70,0.0,54
34,RL_Agent,106328085,111,107,4,0.036036036036036036,1500000.0,3885000.0,15540598.5071172,17040598.5071172,4.386254441986409,0,150,0,107,,0.7133333333333334,0.7133333333333334,200,all_uavs_neutralized,2026-02-22T16:59:09.721984,True,150,0.0,107
35,RL_Agent,30349564,75,75,0,0.0,1140000.0,2625000.0,0.0,1140000.0,0.4342857142857143,0,114,0,75,,0.6578947368421053,0.6578947368421053,114,all_uavs_neutralized,2026-02-22T16:59:09.768678,True,114,0.0,75
36,RL_Agent,1855189739,106,104,2,0.018867924528301886,1500000.0,3710000.0,13800021.772060024,15300021.772060024,4.123995086808632,0,150,0,104,,0.6933333333333334,0.6933333333333334,200,all_uavs_neutralized,2026-02-22T16:59:09.841952,True,150,0.0,104
37,RL_Agent,99052376,89,89,0,0.0,1190000.0,3115000.0,0.0,1190000.0,0.38202247191011235,0,119,0,89,,0.7478991596638656,0.7478991596638656,119,all_uavs_neutralized,2026-02-22T16:59:09.888330,True,119,0.0,89
38,RL_Agent,1250819632,58,58,0,0.0,830000.0,2030000.0,0.0,830000.0,0.4088669950738916,0,83,0,58,,0.6987951807228916,0.6987951807228916,83,all_uavs_neutralized,2026-02-22T16:59:09.917851,True,83,0.0,58
39,RL_Agent,106406362,125,100,25,0.2,1500000.0,4375000.0,115874345.44484596,117374345.44484596,26.82842181596479,0,150,0,100,,0.6666666666666666,0.6666666666666666,200,all_uavs_neutralized,2026-02-22T16:59:09.997370,True,150,0.0,100
40,RL_Agent,480404538,141,100,41,0.2907801418439716,1500000.0,4935000.0,167575209.1841711,169075209.1841711,34.260427392942475,0,150,0,100,,0.6666666666666666,0.6666666666666666,200,all_uavs_neutralized,2026-02-22T16:59:10.078599,True,150,0.0,100
41,RL_Agent,1717389822,121,105,16,0.1322314049586777,1500000.0,4235000.0,63409580.231998034,64909580.231998034,15.32693748099127,0,150,0,105,,0.7,0.7,200,all_uavs_neutralized,2026-02-22T16:59:10.163234,True,150,0.0,105
42,RL_Agent,599121577,120,101,19,0.15833333333333333,1500000.0,4200000.0,122270319.70002973,123770319.70002973,29.46912373810232,0,150,0,101,,0.6733333333333333,0.6733333333333333,200,all_uavs_neutralized,2026-02-22T16:59:10.242630,True,150,0.0,101
43,RL_Agent,200427519,68,68,0,0.0,1030000.0,2380000.0,0.0,1030000.0,0.4327731092436975,0,103,0,68,,0.6601941747572816,0.6601941747572816,103,all_uavs_neutralized,2026-02-22T16:59:10.288669,True,103,0.0,68
44,RL_Agent,1254751707,88,88,0,0.0,1350000.0,3080000.0,0.0,1350000.0,0.4383116883116883,0,135,0,88,,0.6518518518518519,0.6518518518518519,135,all_uavs_neutralized,2026-02-22T16:59:10.344272,True,135,0.0,88
45,RL_Agent,2034764475,110,104,6,0.05454545454545454,1500000.0,3850000.0,22242964.34153152,23742964.34153152,6.167003725073122,0,150,0,104,,0.6933333333333334,0.6933333333333334,200,all_uavs_neutralized,2026-02-22T16:59:10.436220,True,150,0.0,104
46,RL_Agent,1573512143,128,110,18,0.140625,1500000.0,4480000.0,106986544.78026906,108486544.78026906,24.21574660273863,0,150,0,110,,0.7333333333333333,0.7333333333333333,200,all_uavs_neutralized,2026-02-22T16:59:10.521150,True,150,0.0,110
47,RL_Agent,999745294,126,95,31,0.24603174603174602,1500000.0,4410000.0,160186588.58206397,161686588.58206397,36.663625528812695,0,150,0,95,,0.6333333333333333,0.6333333333333333,200,all_uavs_neutralized,2026-02-22T16:59:10.597702,True,150,0.0,95
48,RL_Agent,1958805693,147,108,39,0.2653061224489796,1500000.0,5145000.0,219533075.77073142,221033075.77073142,42.96075330820825,0,150,0,108,,0.72,0.72,200,all_uavs_neutralized,2026-02-22T16:59:10.679057,True,150,0.0,108
49,RL_Agent,389151677,108,103,5,0.046296296296296294,1500000.0,3780000.0,27933562.560649037,29433562.560649037,7.786656762076465,0,150,0,103,,0.6866666666666666,0.6866666666666666,200,all_uavs_neutralized,2026-02-22T16:59:10.755239,True,150,0.0,103
50,RL_Agent,1224821422,88,88,0,0.0,1270000.0,3080000.0,0.0,1270000.0,0.41233766233766234,0,127,0,88,,0.6929133858267716,0.6929133858267716,127,all_uavs_neutralized,2026-02-22T16:59:10.801644,True,127,0.0,88
51,RL_Agent,508464061,120,107,13,0.10833333333333334,1500000.0,4200000.0,49168251.11642601,50668251.11642601,12.063869313434765,0,150,0,107,,0.7133333333333334,0.7133333333333334,200,all_uavs_neutralized,2026-02-22T16:59:10.876264,True,150,0.0,107
52,RL_Agent,857592370,67,67,0,0.0,990000.0,2345000.0,0.0,990000.0,0.42217484008528783,0,99,0,67,,0.6767676767676768,0.6767676767676768,99,all_uavs_neutralized,2026-02-22T16:59:10.912997,True,99,0.0,67
53,RL_Agent,1642661739,141,107,34,0.24113475177304963,1500000.0,4935000.0,171569709.65034592,173069709.65034592,35.06984997980667,0,150,0,107,,0.7133333333333334,0.7133333333333334,200,all_uavs_neutralized,2026-02-22T16:59:11.000633,True,150,0.0,107
54,RL_Agent,61136438,133,112,21,0.15789473684210525,1500000.0,4655000.0,125269793.37970628,126769793.37970628,27.233038320022832,0,150,0,112,,0.7466666666666667,0.7466666666666667,200,all_uavs_neutralized,2026-02-22T16:59:11.087615,True,150,0.0,112
55,RL_Agent,2075460851,63,63,0,0.0,860000.0,2205000.0,0.0,860000.0,0.3900226757369615,0,86,0,63,,0.7325581395348837,0.7325581395348837,86,all_uavs_neutralized,2026-02-22T16:59:11.126245,True,86,0.0,63
56,RL_Agent,396917567,126,110,16,0.12698412698412698,1500000.0,4410000.0,97388741.87714335,98888741.87714335,22.423750992549515,0,150,0,110,,0.7333333333333333,0.7333333333333333,200,all_uavs_neutralized,2026-02-22T16:59:11.202728,True,150,0.0,110
57,RL_Agent,2004731384,138,111,27,0.1956521739130435,1500000.0,4830000.0,162024418.0223175,163524418.0223175,33.85598716818168,0,150,0,111,,0.74,0.74,200,all_uavs_neutralized,2026-02-22T16:59:11.276935,True,150,0.0,111
58,RL_Agent,199502978,72,72,0,0.0,1150000.0,2520000.0,0.0,1150000.0,0.45634920634920634,0,115,0,72,,0.6260869565217392,0.6260869565217392,115,all_uavs_neutralized,2026-02-22T16:59:11.329789,True,115,0.0,72
59,RL_Agent,1545932260,115,100,15,0.13043478260869565,1500000.0,4025000.0,67484923.4831418,68984923.4831418,17.139111424383053,0,150,0,100,,0.6666666666666666,0.6666666666666666,200,all_uavs_neutralized,2026-02-22T16:59:11.417127,True,150,0.0,100
60,RL_Agent,461901618,120,101,19,0.15833333333333333,1500000.0,4200000.0,93200723.70172717,94700723.70172717,22.547791357554086,0,150,0,101,,0.6733333333333333,0.6733333333333333,200,all_uavs_neutralized,2026-02-22T16:59:11.503369,True,150,0.0,101
61,RL_Agent,774414982,120,109,11,0.09166666666666666,1500000.0,4200000.0,57654824.098815545,59154824.098815545,14.084481928289415,0,150,0,109,,0.7266666666666667,0.7266666666666667,200,all_uavs_neutralized,2026-02-22T16:59:11.591076,True,150,0.0,109
62,RL_Agent,732395540,101,101,0,0.0,1420000.0,3535000.0,0.0,1420000.0,0.4016973125884017,0,142,0,101,,0.7112676056338029,0.7112676056338029,142,all_uavs_neutralized,2026-02-22T16:59:11.644197,True,142,0.0,101
63,RL_Agent,1934879560,53,53,0,0.0,670000.0,1855000.0,0.0,670000.0,0.3611859838274933,0,67,0,53,,0.7910447761194029,0.7910447761194029,67,all_uavs_neutralized,2026-02-22T16:59:11.668957,True,67,0.0,53
64,RL_Agent,279394470,86,86,0,0.0,1290000.0,3010000.0,0.0,1290000.0,0.42857142857142855,0,129,0,86,,0.6666666666666666,0.6666666666666666,129,all_uavs_neutralized,2026-02-22T16:59:11.719533,True,129,0.0,86
65,RL_Agent,56972561,97,97,0,0.0,1230000.0,3395000.0,0.0,1230000.0,0.36229749631811486,0,123,0,97,,0.7886178861788617,0.7886178861788617,123,all_uavs_neutralized,2026-02-22T16:59:11.774788,True,123,0.0,97
66,RL_Agent,1927948675,83,83,0,0.0,1150000.0,2905000.0,0.0,1150000.0,0.3958691910499139,0,115,0,83,,0.7217391304347827,0.7217391304347827,115,all_uavs_neutralized,2026-02-22T16:59:11.828176,True,115,0.0,83
67,RL_Agent,1899242072,138,107,31,0.2246376811594203,1500000.0,4830000.0,152682668.984819,154182668.984819,31.92187763660849,0,150,0,107,,0.7133333333333334,0.7133333333333334,200,all_uavs_neutralized,2026-02-22T16:59:11.915344,True,150,0.0,107
68,RL_Agent,1999874363,50,50,0,0.0,720000.0,1750000.0,0.0,720000.0,0.4114285714285714,0,72,0,50,,0.6944444444444444,0.6944444444444444,72,all_uavs_neutralized,2026-02-22T16:59:11.950231,True,72,0.0,50
69,RL_Agent,271820813,65,65,0,0.0,910000.0,2275000.0,0.0,910000.0,0.4,0,91,0,65,,0.7142857142857143,0.7142857142857143,91,all_uavs_neutralized,2026-02-22T16:59:11.992850,True,91,0.0,65
70,RL_Agent,1324556529,103,96,7,0.06796116504854369,1500000.0,3605000.0,35674643.06467928,37174643.06467928,10.31196756301783,0,150,0,96,,0.64,0.64,200,all_uavs_neutralized,2026-02-22T16:59:12.091072,True,150,0.0,96
71,RL_Agent,1655351289,92,92,0,0.0,1270000.0,3220000.0,0.0,1270000.0,0.3944099378881988,0,127,0,92,,0.7244094488188977,0.7244094488188977,127,all_uavs_neutralized,2026-02-22T16:59:12.147045,True,127,0.0,92
72,RL_Agent,1308306184,79,79,0,0.0,1100000.0,2765000.0,0.0,1100000.0,0.39783001808318263,0,110,0,79,,0.7181818181818181,0.7181818181818181,110,all_uavs_neutralized,2026-02-22T16:59:12.198020,True,110,0.0,79
73,RL_Agent,68574553,66,66,0,0.0,910000.0,2310000.0,0.0,910000.0,0.3939393939393939,0,91,0,66,,0.7252747252747253,0.7252747252747253,91,all_uavs_neutralized,2026-02-22T16:59:12.232024,True,91,0.0,66
74,RL_Agent,419498548,66,66,0,0.0,960000.0,2310000.0,0.0,960000.0,0.4155844155844156,0,96,0,66,,0.6875,0.6875,96,all_uavs_neutralized,2026-02-22T16:59:12.275011,True,96,0.0,66
75,RL_Agent,991681409,92,92,0,0.0,1280000.0,3220000.0,0.0,1280000.0,0.39751552795031053,0,128,0,92,,0.71875,0.71875,128,all_uavs_neutralized,2026-02-22T16:59:12.329733,True,128,0.0,92
76,RL_Agent,791274835,56,56,0,0.0,830000.0,1960000.0,0.0,830000.0,0.42346938775510207,0,83,0,56,,0.6746987951807228,0.6746987951807228,83,all_uavs_neutralized,2026-02-22T16:59:12.366918,True,83,0.0,56
77,RL_Agent,1035196507,95,95,0,0.0,1330000.0,3325000.0,0.0,1330000.0,0.4,0,133,0,95,,0.7142857142857143,0.7142857142857143,133,all_uavs_neutralized,2026-02-22T16:59:12.424525,True,133,0.0,95
78,RL_Agent,1890440558,69,69,0,0.0,1070000.0,2415000.0,0.0,1070000.0,0.44306418219461696,0,107,0,69,,0.6448598130841121,0.6448598130841121,107,all_uavs_neutralized,2026-02-22T16:59:12.474102,True,107,0.0,69
79,RL_Agent,787110843,126,107,19,0.15079365079365079,1500000.0,4410000.0,76222581.40302977,77722581.40302977,17.624168118600856,0,150,0,107,,0.7133333333333334,0.7133333333333334,200,all_uavs_neutralized,2026-02-22T16:59:12.547699,True,150,0.0,107
80,RL_Agent,524150214,128,102,26,0.203125,1500000.0,4480000.0,124445249.17443022,125945249.17443022,28.112778833578176,0,150,0,102,,0.68,0.68,200,all_uavs_neutralized,2026-02-22T16:59:12.634194,True,150,0.0,102
81,RL_Agent,472432043,74,74,0,0.0,1000000.0,2590000.0,0.0,1000000.0,0.3861003861003861,0,100,0,74,,0.74,0.74,100,all_uavs_neutralized,2026-02-22T16:59:12.674503,True,100,0.0,74
82,RL_Agent,2126768636,136,103,33,0.2426470588235294,1500000.0,4760000.0,169818904.71467686,171318904.71467686,35.991366536696816,0,150,0,103,,0.6866666666666666,0.6866666666666666,200,all_uavs_neutralized,2026-02-22T16:59:12.763732,True,150,0.0,103
83,RL_Agent,1431061255,111,111,0,0.0,1460000.0,3885000.0,0.0,1460000.0,0.3758043758043758,0,146,0,111,,0.7602739726027398,0.7602739726027398,146,all_uavs_neutralized,2026-02-22T16:59:12.821369,True,146,0.0,111
84,RL_Agent,147697582,81,81,0,0.0,1050000.0,2835000.0,0.0,1050000.0,0.37037037037037035,0,105,0,81,,0.7714285714285715,0.7714285714285715,105,all_uavs_neutralized,2026-02-22T16:59:12.862276,True,105,0.0,81
85,RL_Agent,744595490,81,81,0,0.0,1080000.0,2835000.0,0.0,1080000.0,0.38095238095238093,0,108,0,81,,0.75,0.75,108,all_uavs_neutralized,2026-02-22T16:59:12.911060,True,108,0.0,81
86,RL_Agent,1758017741,103,103,0,0.0,1500000.0,3605000.0,0.0,1500000.0,0.4160887656033287,0,150,0,103,,0.6866666666666666,0.6866666666666666,150,all_uavs_neutralized,2026-02-22T16:59:12.975861,True,150,0.0,103
87,RL_Agent,1679592528,137,103,34,0.24817518248175183,1500000.0,4795000.0,180264707.26755178,181764707.26755178,37.907133945266274,0,150,0,103,,0.6866666666666666,0.6866666666666666,200,all_uavs_neutralized,2026-02-22T16:59:13.052967,True,150,0.0,103
88,RL_Agent,1111451555,135,106,29,0.21481481481481482,1500000.0,4725000.0,172987197.65284595,174487197.65284595,36.928507439755755,0,150,0,106,,0.7066666666666667,0.7066666666666667,200,all_uavs_neutralized,2026-02-22T16:59:13.143588,True,150,0.0,106
89,RL_Agent,782698033,93,93,0,0.0,1370000.0,3255000.0,0.0,1370000.0,0.42089093701996927,0,137,0,93,,0.6788321167883211,0.6788321167883211,137,all_uavs_neutralized,2026-02-22T16:59:13.204351,True,137,0.0,93
90,RL_Agent,698027879,127,112,15,0.11811023622047244,1500000.0,4445000.0,77639161.69938356,79139161.69938356,17.804085871627347,0,150,0,112,,0.7466666666666667,0.7466666666666667,200,all_uavs_neutralized,2026-02-22T16:59:13.293308,True,150,0.0,112
91,RL_Agent,1096768899,82,82,0,0.0,1160000.0,2870000.0,0.0,1160000.0,0.40418118466898956,0,116,0,82,,0.7068965517241379,0.7068965517241379,116,all_uavs_neutralized,2026-02-22T16:59:13.335045,True,116,0.0,82
92,RL_Agent,1338788865,139,101,38,0.2733812949640288,1500000.0,4865000.0,178970346.7118574,180470346.7118574,37.09565194488333,0,150,0,101,,0.6733333333333333,0.6733333333333333,200,all_uavs_neutralized,2026-02-22T16:59:13.421787,True,150,0.0,101
93,RL_Agent,1826030589,135,106,29,0.21481481481481482,1500000.0,4725000.0,180457689.06364745,181957689.06364745,38.50956382299417,0,150,0,106,,0.7066666666666667,0.7066666666666667,200,all_uavs_neutralized,2026-02-22T16:59:13.506247,True,150,0.0,106
94,RL_Agent,86191493,88,88,0,0.0,1310000.0,3080000.0,0.0,1310000.0,0.4253246753246753,0,131,0,88,,0.6717557251908397,0.6717557251908397,131,all_uavs_neutralized,2026-02-22T16:59:13.567717,True,131,0.0,88
95,RL_Agent,893102645,93,93,0,0.0,1410000.0,3255000.0,0.0,1410000.0,0.43317972350230416,0,141,0,93,,0.6595744680851063,0.6595744680851063,141,all_uavs_neutralized,2026-02-22T16:59:13.628841,True,141,0.0,93
96,RL_Agent,200619113,90,90,0,0.0,1320000.0,3150000.0,0.0,1320000.0,0.41904761904761906,0,132,0,90,,0.6818181818181818,0.6818181818181818,132,all_uavs_neutralized,2026-02-22T16:59:13.682756,True,132,0.0,90
97,RL_Agent,290770691,132,98,34,0.25757575757575757,1500000.0,4620000.0,156598065.6872782,158098065.6872782,34.22036053837191,0,150,0,98,,0.6533333333333333,0.6533333333333333,200,all_uavs_neutralized,2026-02-22T16:59:13.765158,True,150,0.0,98
98,RL_Agent,793943861,144,100,44,0.3055555555555556,1500000.0,5040000.0,210796422.43965313,212296422.43965313,42.12230603961372,0,150,0,100,,0.6666666666666666,0.6666666666666666,200,all_uavs_neutralized,2026-02-22T16:59:13.853546,True,150,0.0,100
99,RL_Agent,134489564,64,64,0,0.0,860000.0,2240000.0,0.0,860000.0,0.38392857142857145,0,86,0,64,,0.7441860465116279,0.7441860465116279,86,all_uavs_neutralized,2026-02-22T16:59:13.890601,True,86,0.0,64
