scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
66,DE_First,1927948675,83,62,21,0.25301204819277107,830000.0,2905000.0,89077205.46053472,189817511.78598574,65.34165638071798,0,83,0,62,,0.7469879518072289,0.7469879518072289,200,all_uavs_neutralized,2026-02-22T15:42:22.647856,True,83,99910306.32545102,62
67,DE_First,1899242072,138,92,46,0.3333333333333333,1380000.0,4830000.0,246502266.41073567,490776041.63420904,101.60994650811782,0,138,0,92,,0.6666666666666666,0.6666666666666666,200,all_uavs_neutralized,2026-02-22T15:42:22.655839,True,138,242893775.2234734,92
68,DE_First,1999874363,50,36,14,0.28,500000.0,1750000.0,74073740.74367744,145228096.26889724,82.98748358222699,0,50,0,36,,0.72,0.72,200,all_uavs_neutralized,2026-02-22T15:42:22.662251,True,50,70654355.52521981,36
69,DE_First,271820813,65,49,16,0.24615384615384617,650000.0,2275000.0,104182404.26566003,207143984.62894356,91.05230093579937,0,65,0,49,,0.7538461538461538,0.7538461538461538,200,all_uavs_neutralized,2026-02-22T15:42:22.669412,True,65,102311580.36328354,49
70,DE_First,1324556529,103,68,35,0.33980582524271846,1030000.0,3605000.0,180386864.4079359,325882737.971717,90.39743078272316,0,103,0,68,,0.6601941747572816,0.6601941747572816,200,all_uavs_neutralized,2026-02-22T15:42:22.676941,True,103,144465873.56378108,68
71,DE_First,1655351289,92,67,25,0.2717391304347826,920000.0,3220000.0,111940275.99586909,228110694.9984911,70.84183074487302,0,92,0,67,,0.7282608695652174,0.7282608695652174,200,all_uavs_neutralized,2026-02-22T15:42:22.684035,True,92,115250419.00262201,67
72,DE_First,1308306184,79,60,19,0.24050632911392406,790000.0,2765000.0,84489721.12727238,178076791.21572372,64.40390279049683,0,79,0,60,,0.759493670886076,0.759493670886076,200,all_uavs_neutralized,2026-02-22T15:42:22.690674,True,79,92797070.08845134,60
73,DE_First,68574553,66,38,28,0.42424242424242425,660000.0,2310000.0,155422185.8706239,294982046.76647675,127.69785574306353,0,66,0,38,,0.5757575757575758,0.5757575757575758,200,all_uavs_neutralized,2026-02-22T15:42:22.697896,True,66,138899860.89585286,38
74,DE_First,419498548,66,42,24,0.36363636363636365,660000.0,2310000.0,114214283.69980487,211120660.08734936,91.39422514603868,0,66,0,42,,0.6363636363636364,0.6363636363636364,200,all_uavs_neutralized,2026-02-22T15:42:22.704660,True,66,96246376.38754448,42
75,DE_First,991681409,92,59,33,0.358695652173913,920000.0,3220000.0,202546840.3970039,357173765.8180879,110.92352975717014,0,92,0,59,,0.6413043478260869,0.6413043478260869,200,all_uavs_neutralized,2026-02-22T15:42:22.712022,True,92,153706925.421084,59
76,DE_First,791274835,56,45,11,0.19642857142857142,560000.0,1960000.0,44141701.91875173,94109581.43560915,48.01509256918834,0,56,0,45,,0.8035714285714286,0.8035714285714286,200,all_uavs_neutralized,2026-02-22T15:42:22.718485,True,56,49407879.516857415,45
77,DE_First,1035196507,95,70,25,0.2631578947368421,950000.0,3325000.0,117255926.10954197,260325891.99578303,78.2935013521152,0,95,0,70,,0.7368421052631579,0.7368421052631579,200,all_uavs_neutralized,2026-02-22T15:42:22.725629,True,95,142119965.88624105,70
78,DE_First,1890440558,69,42,27,0.391304347826087,690000.0,2415000.0,108364946.63823977,250637457.43819085,103.783626268402,0,69,0,42,,0.6086956521739131,0.6086956521739131,200,all_uavs_neutralized,2026-02-22T15:42:22.732099,True,69,141582510.79995108,42
79,DE_First,787110843,126,88,38,0.30158730158730157,1260000.0,4410000.0,170471350.90695447,361502584.7206438,81.97337522010064,0,126,0,88,,0.6984126984126984,0.6984126984126984,200,all_uavs_neutralized,2026-02-22T15:42:22.740518,True,126,189771233.81368935,88
80,DE_First,524150214,128,84,44,0.34375,1280000.0,4480000.0,224460937.11007434,439181935.27317154,98.03168198061864,0,128,0,84,,0.65625,0.65625,200,all_uavs_neutralized,2026-02-22T15:42:22.748775,True,128,213440998.16309723,84
81,DE_First,472432043,74,51,23,0.3108108108108108,740000.0,2590000.0,113936084.94791704,222930602.61765316,86.07359174426763,0,74,0,51,,0.6891891891891891,0.6891891891891891,200,all_uavs_neutralized,2026-02-22T15:42:22.755449,True,74,108254517.66973612,51
82,DE_First,2126768636,136,87,49,0.3602941176470588,1360000.0,4760000.0,246771313.6381543,471020871.5856364,98.95396461883117,0,136,0,87,,0.6397058823529411,0.6397058823529411,200,all_uavs_neutralized,2026-02-22T15:42:22.763635,True,136,222889557.94748208,87
83,DE_First,1431061255,111,81,30,0.2702702702702703,1110000.0,3885000.0,133226746.75560784,301305910.3508918,77.55621888053844,0,111,0,81,,0.7297297297297297,0.7297297297297297,200,all_uavs_neutralized,2026-02-22T15:42:22.771369,True,111,166969163.59528401,81
84,DE_First,147697582,81,60,21,0.25925925925925924,810000.0,2835000.0,122833896.34649222,221280380.38887095,78.05304422887865,0,81,0,60,,0.7407407407407407,0.7407407407407407,200,all_uavs_neutralized,2026-02-22T15:42:22.778404,True,81,97636484.04237874,60
85,DE_First,744595490,81,58,23,0.2839506172839506,810000.0,2835000.0,136169806.40213966,235237619.88581458,82.97623276395576,0,81,0,58,,0.7160493827160493,0.7160493827160493,200,all_uavs_neutralized,2026-02-22T15:42:22.785550,True,81,98257813.48367491,58
86,DE_First,1758017741,103,69,34,0.3300970873786408,1030000.0,3605000.0,158126772.89011276,323933950.9062286,89.85685184638797,0,103,0,69,,0.6699029126213593,0.6699029126213593,200,all_uavs_neutralized,2026-02-22T15:42:22.793381,True,103,164777178.01611584,69
87,DE_First,1679592528,137,90,47,0.34306569343065696,1370000.0,4795000.0,233333479.3592246,444017981.73379767,92.60020474114654,0,137,0,90,,0.656934306569343,0.656934306569343,200,all_uavs_neutralized,2026-02-22T15:42:22.801905,True,137,209314502.37457308,90
88,DE_First,1111451555,135,87,48,0.35555555555555557,1350000.0,4725000.0,225035795.09462407,455778642.9053607,96.46108844557898,0,135,0,87,,0.6444444444444445,0.6444444444444445,200,all_uavs_neutralized,2026-02-22T15:42:22.810015,True,135,229392847.8107366,87
89,DE_First,782698033,93,66,27,0.2903225806451613,930000.0,3255000.0,133129494.21635173,248007290.7403041,76.19271604924857,0,93,0,66,,0.7096774193548387,0.7096774193548387,200,all_uavs_neutralized,2026-02-22T15:42:22.816770,True,93,113947796.52395236,66
90,DE_First,698027879,127,100,27,0.2125984251968504,1270000.0,4445000.0,137411006.2594585,272510060.4162766,61.30710020613646,0,127,0,100,,0.7874015748031497,0.7874015748031497,200,all_uavs_neutralized,2026-02-22T15:42:22.824409,True,127,133829054.15681805,100
91,DE_First,1096768899,82,59,23,0.2804878048780488,820000.0,2870000.0,117636739.9246288,211381070.33281308,73.65194088251327,0,82,0,59,,0.7195121951219512,0.7195121951219512,200,all_uavs_neutralized,2026-02-22T15:42:22.831384,True,82,92924330.40818428,59
92,DE_First,1338788865,139,93,46,0.33093525179856115,1390000.0,4865000.0,239465808.59453645,467737417.1042633,96.14335397826584,0,139,0,93,,0.6690647482014388,0.6690647482014388,200,all_uavs_neutralized,2026-02-22T15:42:22.839747,True,139,226881608.50972685,93
93,DE_First,1826030589,135,100,35,0.25925925925925924,1350000.0,4725000.0,187305037.0795945,350107154.0336542,74.09675217643475,0,135,0,100,,0.7407407407407407,0.7407407407407407,200,all_uavs_neutralized,2026-02-22T15:42:22.848200,True,135,161452116.95405972,100
94,DE_First,86191493,88,63,25,0.2840909090909091,880000.0,3080000.0,103029956.4628977,222978274.06316447,72.39554352700145,0,88,0,63,,0.7159090909090909,0.7159090909090909,200,all_uavs_neutralized,2026-02-22T15:42:22.855367,True,88,119068317.60026678,63
95,DE_First,893102645,93,64,29,0.3118279569892473,930000.0,3255000.0,139832609.1654707,282101219.1825303,86.6670412235116,0,93,0,64,,0.6881720430107527,0.6881720430107527,200,all_uavs_neutralized,2026-02-22T15:42:22.863188,True,93,141338610.01705962,64
96,DE_First,200619113,90,63,27,0.3,900000.0,3150000.0,133324667.75439748,259244022.05870032,82.29968954244455,0,90,0,63,,0.7,0.7,200,all_uavs_neutralized,2026-02-22T15:42:22.870484,True,90,125019354.30430284,63
97,DE_First,290770691,132,96,36,0.2727272727272727,1320000.0,4620000.0,156503317.61735973,332400840.6160953,71.94823389958773,0,132,0,96,,0.7272727272727273,0.7272727272727273,200,all_uavs_neutralized,2026-02-22T15:42:22.878638,True,132,174577522.9987356,96
98,DE_First,793943861,144,106,38,0.2638888888888889,1440000.0,5040000.0,179141066.5775428,375440464.18157655,74.49215559158264,0,144,0,106,,0.7361111111111112,0.7361111111111112,200,all_uavs_neutralized,2026-02-22T15:42:22.886609,True,144,194859397.60403374,106
99,DE_First,134489564,64,52,12,0.1875,640000.0,2240000.0,48244960.249346696,132251287.25952148,59.0407532408578,0,64,0,52,,0.8125,0.8125,200,all_uavs_neutralized,2026-02-22T15:42:22.893280,True,64,83366327.01017478,52
