scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
0,Kinetic_First,1608637542,141,141,0,0.0,160000000.0,4935000.0,0.0,160000000.0,32.42147922998987,160,0,141,0,0.88125,,0.88125,160,all_uavs_neutralized,2026-02-22T16:59:06.212738,True,160,0.0,141
1,Kinetic_First,1273642419,96,96,0,0.0,108000000.0,3360000.0,0.0,108000000.0,32.142857142857146,108,0,96,0,0.8888888888888888,,0.8888888888888888,108,all_uavs_neutralized,2026-02-22T16:59:06.220627,True,108,0.0,96
2,Kinetic_First,1935803228,136,136,0,0.0,154000000.0,4760000.0,0.0,154000000.0,32.35294117647059,154,0,136,0,0.8831168831168831,,0.8831168831168831,154,all_uavs_neutralized,2026-02-22T16:59:06.228601,True,154,0.0,136
3,Kinetic_First,787846414,82,82,0,0.0,86000000.0,2870000.0,0.0,86000000.0,29.965156794425088,86,0,82,0,0.9534883720930233,,0.9534883720930233,86,all_uavs_neutralized,2026-02-22T16:59:06.235599,True,86,0.0,82
4,Kinetic_First,996406378,144,144,0,0.0,158000000.0,5040000.0,0.0,158000000.0,31.349206349206348,158,0,144,0,0.9113924050632911,,0.9113924050632911,158,all_uavs_neutralized,2026-02-22T16:59:06.245235,True,158,0.0,144
5,Kinetic_First,1201263687,135,135,0,0.0,153000000.0,4725000.0,0.0,153000000.0,32.38095238095238,153,0,135,0,0.8823529411764706,,0.8823529411764706,153,all_uavs_neutralized,2026-02-22T16:59:06.255908,True,153,0.0,135
6,Kinetic_First,423734972,62,62,0,0.0,70000000.0,2170000.0,0.0,70000000.0,32.25806451612903,70,0,62,0,0.8857142857142857,,0.8857142857142857,70,all_uavs_neutralized,2026-02-22T16:59:06.261157,True,70,0.0,62
7,Kinetic_First,415968276,96,96,0,0.0,107000000.0,3360000.0,0.0,107000000.0,31.845238095238095,107,0,96,0,0.897196261682243,,0.897196261682243,107,all_uavs_neutralized,2026-02-22T16:59:06.265217,True,107,0.0,96
8,Kinetic_First,670094950,90,90,0,0.0,100000000.0,3150000.0,0.0,100000000.0,31.746031746031747,100,0,90,0,0.9,,0.9,100,all_uavs_neutralized,2026-02-22T16:59:06.273407,True,100,0.0,90
9,Kinetic_First,1914837113,58,58,0,0.0,63000000.0,2030000.0,0.0,63000000.0,31.03448275862069,63,0,58,0,0.9206349206349206,,0.9206349206349206,63,all_uavs_neutralized,2026-02-22T16:59:06.276994,True,63,0.0,58
10,Kinetic_First,669991378,68,68,0,0.0,77000000.0,2380000.0,0.0,77000000.0,32.35294117647059,77,0,68,0,0.8831168831168831,,0.8831168831168831,77,all_uavs_neutralized,2026-02-22T16:59:06.280087,True,77,0.0,68
11,Kinetic_First,429389014,86,86,0,0.0,92000000.0,3010000.0,0.0,92000000.0,30.564784053156146,92,0,86,0,0.9347826086956522,,0.9347826086956522,92,all_uavs_neutralized,2026-02-22T16:59:06.287521,True,92,0.0,86
12,Kinetic_First,249467210,133,133,0,0.0,158000000.0,4655000.0,0.0,158000000.0,33.941997851772285,158,0,133,0,0.8417721518987342,,0.8417721518987342,158,all_uavs_neutralized,2026-02-22T16:59:06.298671,True,158,0.0,133
13,Kinetic_First,1972458954,50,50,0,0.0,57000000.0,1750000.0,0.0,57000000.0,32.57142857142857,57,0,50,0,0.8771929824561403,,0.8771929824561403,57,all_uavs_neutralized,2026-02-22T16:59:06.303594,True,57,0.0,50
14,Kinetic_First,1572714583,66,66,0,0.0,79000000.0,2310000.0,0.0,79000000.0,34.1991341991342,79,0,66,0,0.8354430379746836,,0.8354430379746836,79,all_uavs_neutralized,2026-02-22T16:59:06.309950,True,79,0.0,66
15,Kinetic_First,1433267572,74,74,0,0.0,82000000.0,2590000.0,0.0,82000000.0,31.66023166023166,82,0,74,0,0.9024390243902439,,0.9024390243902439,82,all_uavs_neutralized,2026-02-22T16:59:06.316547,True,82,0.0,74
16,Kinetic_First,434285667,129,129,0,0.0,140000000.0,4515000.0,0.0,140000000.0,31.007751937984494,140,0,129,0,0.9214285714285714,,0.9214285714285714,140,all_uavs_neutralized,2026-02-22T16:59:06.326322,True,140,0.0,129
17,Kinetic_First,613608295,74,74,0,0.0,80000000.0,2590000.0,0.0,80000000.0,30.888030888030887,80,0,74,0,0.925,,0.925,80,all_uavs_neutralized,2026-02-22T16:59:06.329701,True,80,0.0,74
18,Kinetic_First,893664919,121,121,0,0.0,137000000.0,4235000.0,0.0,137000000.0,32.349468713105075,137,0,121,0,0.8832116788321168,,0.8832116788321168,137,all_uavs_neutralized,2026-02-22T16:59:06.336263,True,137,0.0,121
19,Kinetic_First,648061058,143,143,0,0.0,160000000.0,5005000.0,0.0,160000000.0,31.96803196803197,160,0,143,0,0.89375,,0.89375,160,all_uavs_neutralized,2026-02-22T16:59:06.343126,True,160,0.0,143
20,Kinetic_First,88409749,103,103,0,0.0,111000000.0,3605000.0,0.0,111000000.0,30.790568654646325,111,0,103,0,0.9279279279279279,,0.9279279279279279,111,all_uavs_neutralized,2026-02-22T16:59:06.351178,True,111,0.0,103
21,Kinetic_First,242285876,126,126,0,0.0,137000000.0,4410000.0,0.0,137000000.0,31.065759637188208,137,0,126,0,0.9197080291970803,,0.9197080291970803,137,all_uavs_neutralized,2026-02-22T16:59:06.356621,True,137,0.0,126
22,Kinetic_First,2018247425,129,129,0,0.0,146000000.0,4515000.0,0.0,146000000.0,32.33665559246955,146,0,129,0,0.8835616438356164,,0.8835616438356164,146,all_uavs_neutralized,2026-02-22T16:59:06.366857,True,146,0.0,129
23,Kinetic_First,953477463,74,74,0,0.0,82000000.0,2590000.0,0.0,82000000.0,31.66023166023166,82,0,74,0,0.9024390243902439,,0.9024390243902439,82,all_uavs_neutralized,2026-02-22T16:59:06.373042,True,82,0.0,74
24,Kinetic_First,1427830251,93,93,0,0.0,105000000.0,3255000.0,0.0,105000000.0,32.25806451612903,105,0,93,0,0.8857142857142857,,0.8857142857142857,105,all_uavs_neutralized,2026-02-22T16:59:06.380747,True,105,0.0,93
25,Kinetic_First,1883569565,83,83,0,0.0,95000000.0,2905000.0,0.0,95000000.0,32.70223752151463,95,0,83,0,0.8736842105263158,,0.8736842105263158,95,all_uavs_neutralized,2026-02-22T16:59:06.387216,True,95,0.0,83
26,Kinetic_First,911989541,74,74,0,0.0,77000000.0,2590000.0,0.0,77000000.0,29.72972972972973,77,0,74,0,0.961038961038961,,0.961038961038961,77,all_uavs_neutralized,2026-02-22T16:59:06.390596,True,77,0.0,74
27,Kinetic_First,3344769,86,86,0,0.0,93000000.0,3010000.0,0.0,93000000.0,30.897009966777407,93,0,86,0,0.9247311827956989,,0.9247311827956989,93,all_uavs_neutralized,2026-02-22T16:59:06.396980,True,93,0.0,86
28,Kinetic_First,780932287,77,77,0,0.0,93000000.0,2695000.0,0.0,93000000.0,34.50834879406308,93,0,77,0,0.8279569892473119,,0.8279569892473119,93,all_uavs_neutralized,2026-02-22T16:59:06.401674,True,93,0.0,77
29,Kinetic_First,2114032571,111,111,0,0.0,125000000.0,3885000.0,0.0,125000000.0,32.17503217503217,125,0,111,0,0.888,,0.888,125,all_uavs_neutralized,2026-02-22T16:59:06.407589,True,125,0.0,111
30,Kinetic_First,787716372,140,140,0,0.0,158000000.0,4900000.0,0.0,158000000.0,32.244897959183675,158,0,140,0,0.8860759493670886,,0.8860759493670886,158,all_uavs_neutralized,2026-02-22T16:59:06.413869,True,158,0.0,140
31,Kinetic_First,504579232,73,73,0,0.0,85000000.0,2555000.0,0.0,85000000.0,33.268101761252446,85,0,73,0,0.8588235294117647,,0.8588235294117647,85,all_uavs_neutralized,2026-02-22T16:59:06.418787,True,85,0.0,73
32,Kinetic_First,1306710475,69,69,0,0.0,76000000.0,2415000.0,0.0,76000000.0,31.469979296066253,76,0,69,0,0.9078947368421053,,0.9078947368421053,76,all_uavs_neutralized,2026-02-22T16:59:06.422319,True,76,0.0,69
33,Kinetic_First,479546681,54,54,0,0.0,60000000.0,1890000.0,0.0,60000000.0,31.746031746031747,60,0,54,0,0.9,,0.9,60,all_uavs_neutralized,2026-02-22T16:59:06.425092,True,60,0.0,54
34,Kinetic_First,106328085,111,111,0,0.0,123000000.0,3885000.0,0.0,123000000.0,31.66023166023166,123,0,111,0,0.9024390243902439,,0.9024390243902439,123,all_uavs_neutralized,2026-02-22T16:59:06.429939,True,123,0.0,111
35,Kinetic_First,30349564,75,75,0,0.0,84000000.0,2625000.0,0.0,84000000.0,32.0,84,0,75,0,0.8928571428571429,,0.8928571428571429,84,all_uavs_neutralized,2026-02-22T16:59:06.434121,True,84,0.0,75
36,Kinetic_First,1855189739,106,106,0,0.0,119000000.0,3710000.0,0.0,119000000.0,32.075471698113205,119,0,106,0,0.8907563025210085,,0.8907563025210085,119,all_uavs_neutralized,2026-02-22T16:59:06.440326,True,119,0.0,106
37,Kinetic_First,99052376,89,89,0,0.0,96000000.0,3115000.0,0.0,96000000.0,30.818619582664528,96,0,89,0,0.9270833333333334,,0.9270833333333334,96,all_uavs_neutralized,2026-02-22T16:59:06.443939,True,96,0.0,89
38,Kinetic_First,1250819632,58,58,0,0.0,69000000.0,2030000.0,0.0,69000000.0,33.99014778325123,69,0,58,0,0.8405797101449275,,0.8405797101449275,69,all_uavs_neutralized,2026-02-22T16:59:06.446321,True,69,0.0,58
39,Kinetic_First,106406362,125,125,0,0.0,144000000.0,4375000.0,0.0,144000000.0,32.91428571428571,144,0,125,0,0.8680555555555556,,0.8680555555555556,144,all_uavs_neutralized,2026-02-22T16:59:06.453811,True,144,0.0,125
40,Kinetic_First,480404538,141,141,0,0.0,158000000.0,4935000.0,0.0,158000000.0,32.016210739615,158,0,141,0,0.8924050632911392,,0.8924050632911392,158,all_uavs_neutralized,2026-02-22T16:59:06.459773,True,158,0.0,141
41,Kinetic_First,1717389822,121,121,0,0.0,134000000.0,4235000.0,0.0,134000000.0,31.641086186540733,134,0,121,0,0.9029850746268657,,0.9029850746268657,134,all_uavs_neutralized,2026-02-22T16:59:06.464524,True,134,0.0,121
42,Kinetic_First,599121577,120,120,0,0.0,133000000.0,4200000.0,0.0,133000000.0,31.666666666666668,133,0,120,0,0.9022556390977443,,0.9022556390977443,133,all_uavs_neutralized,2026-02-22T16:59:06.470647,True,133,0.0,120
43,Kinetic_First,200427519,68,68,0,0.0,81000000.0,2380000.0,0.0,81000000.0,34.03361344537815,81,0,68,0,0.8395061728395061,,0.8395061728395061,81,all_uavs_neutralized,2026-02-22T16:59:06.473859,True,81,0.0,68
44,Kinetic_First,1254751707,88,88,0,0.0,101000000.0,3080000.0,0.0,101000000.0,32.79220779220779,101,0,88,0,0.8712871287128713,,0.8712871287128713,101,all_uavs_neutralized,2026-02-22T16:59:06.477776,True,101,0.0,88
45,Kinetic_First,2034764475,110,110,0,0.0,116000000.0,3850000.0,0.0,116000000.0,30.12987012987013,116,0,110,0,0.9482758620689655,,0.9482758620689655,116,all_uavs_neutralized,2026-02-22T16:59:06.483222,True,116,0.0,110
46,Kinetic_First,1573512143,128,128,0,0.0,140000000.0,4480000.0,0.0,140000000.0,31.25,140,0,128,0,0.9142857142857143,,0.9142857142857143,140,all_uavs_neutralized,2026-02-22T16:59:06.489456,True,140,0.0,128
47,Kinetic_First,999745294,126,126,0,0.0,144000000.0,4410000.0,0.0,144000000.0,32.6530612244898,144,0,126,0,0.875,,0.875,144,all_uavs_neutralized,2026-02-22T16:59:06.495765,True,144,0.0,126
48,Kinetic_First,1958805693,147,147,0,0.0,158000000.0,5145000.0,0.0,158000000.0,30.709426627793974,158,0,147,0,0.930379746835443,,0.930379746835443,158,all_uavs_neutralized,2026-02-22T16:59:06.505138,True,158,0.0,147
