scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
72,RL_Agent,1308306184,79,79,0,0.0,89000000.0,2765000.0,0.0,89000000.0,32.1880650994575,89,0,79,0,0.8876404494382022,,0.8876404494382022,89,all_uavs_neutralized,2026-02-22T17:18:11.912044,True,89,0.0,79
73,RL_Agent,68574553,66,66,0,0.0,72000000.0,2310000.0,0.0,72000000.0,31.16883116883117,72,0,66,0,0.9166666666666666,,0.9166666666666666,72,all_uavs_neutralized,2026-02-22T17:18:11.945482,True,72,0.0,66
74,RL_Agent,419498548,66,66,0,0.0,71000000.0,2310000.0,0.0,71000000.0,30.735930735930737,71,0,66,0,0.9295774647887324,,0.9295774647887324,71,all_uavs_neutralized,2026-02-22T17:18:11.979123,True,71,0.0,66
75,RL_Agent,991681409,92,92,0,0.0,102000000.0,3220000.0,0.0,102000000.0,31.677018633540374,102,0,92,0,0.9019607843137255,,0.9019607843137255,102,all_uavs_neutralized,2026-02-22T17:18:12.015268,True,102,0.0,92
76,RL_Agent,791274835,56,56,0,0.0,63000000.0,1960000.0,0.0,63000000.0,32.142857142857146,63,0,56,0,0.8888888888888888,,0.8888888888888888,63,all_uavs_neutralized,2026-02-22T17:18:12.042882,True,63,0.0,56
77,RL_Agent,1035196507,95,95,0,0.0,103000000.0,3325000.0,0.0,103000000.0,30.977443609022558,103,0,95,0,0.9223300970873787,,0.9223300970873787,103,all_uavs_neutralized,2026-02-22T17:18:12.094259,True,103,0.0,95
78,RL_Agent,1890440558,69,69,0,0.0,76000000.0,2415000.0,0.0,76000000.0,31.469979296066253,76,0,69,0,0.9078947368421053,,0.9078947368421053,76,all_uavs_neutralized,2026-02-22T17:18:12.126336,True,76,0.0,69
79,RL_Agent,787110843,126,126,0,0.0,138000000.0,4410000.0,0.0,138000000.0,31.292517006802722,138,0,126,0,0.9130434782608695,,0.9130434782608695,138,all_uavs_neutralized,2026-02-22T17:18:12.191139,True,138,0.0,126
80,RL_Agent,524150214,128,128,0,0.0,141000000.0,4480000.0,0.0,141000000.0,31.473214285714285,141,0,128,0,0.9078014184397163,,0.9078014184397163,141,all_uavs_neutralized,2026-02-22T17:18:12.252551,True,141,0.0,128
81,RL_Agent,472432043,74,74,0,0.0,81000000.0,2590000.0,0.0,81000000.0,31.274131274131275,81,0,74,0,0.9135802469135802,,0.9135802469135802,81,all_uavs_neutralized,2026-02-22T17:18:12.281348,True,81,0.0,74
