scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,total_hits
0,RL_Agent,1608637542,141,123,18,0.1276595744680851,200000000.0,4935000.0,18000000.0,218000000.0,44.17426545086119,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:41.560658,True,200,179
1,RL_Agent,1273642419,96,85,11,0.11458333333333333,200000000.0,3360000.0,11000000.0,211000000.0,62.79761904761905,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:41.645910,True,200,179
2,RL_Agent,1935803228,136,119,17,0.125,200000000.0,4760000.0,17000000.0,217000000.0,45.588235294117645,200,0,174,0,0.87,,0.87,200,all_uavs_neutralized,2026-02-23T22:09:41.725329,True,200,174
3,RL_Agent,787846414,82,78,4,0.04878048780487805,200000000.0,2870000.0,4000000.0,204000000.0,71.0801393728223,200,0,187,0,0.935,,0.935,200,all_uavs_neutralized,2026-02-23T22:09:41.793458,True,200,187
4,RL_Agent,996406378,144,133,11,0.0763888888888889,200000000.0,5040000.0,11000000.0,211000000.0,41.86507936507937,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:09:41.884732,True,200,182
5,RL_Agent,1201263687,135,118,17,0.1259259259259259,200000000.0,4725000.0,17000000.0,217000000.0,45.925925925925924,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:41.956657,True,200,179
6,RL_Agent,423734972,62,54,8,0.12903225806451613,200000000.0,2170000.0,8000000.0,208000000.0,95.85253456221199,200,0,180,0,0.9,,0.9,200,all_uavs_neutralized,2026-02-23T22:09:42.033150,True,200,180
7,RL_Agent,415968276,96,87,9,0.09375,200000000.0,3360000.0,9000000.0,209000000.0,62.20238095238095,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:42.110292,True,200,181
8,RL_Agent,670094950,90,81,9,0.1,200000000.0,3150000.0,9000000.0,209000000.0,66.34920634920636,200,0,186,0,0.93,,0.93,200,all_uavs_neutralized,2026-02-23T22:09:42.181594,True,200,186
9,RL_Agent,1914837113,58,53,5,0.08620689655172414,200000000.0,2030000.0,5000000.0,205000000.0,100.98522167487685,200,0,178,0,0.89,,0.89,200,all_uavs_neutralized,2026-02-23T22:09:42.254850,True,200,178
10,RL_Agent,669991378,68,60,8,0.11764705882352941,200000000.0,2380000.0,8000000.0,208000000.0,87.39495798319328,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:42.327700,True,200,179
11,RL_Agent,429389014,86,81,5,0.05813953488372093,200000000.0,3010000.0,5000000.0,205000000.0,68.10631229235881,200,0,186,0,0.93,,0.93,200,all_uavs_neutralized,2026-02-23T22:09:42.417294,True,200,186
12,RL_Agent,249467210,133,112,21,0.15789473684210525,200000000.0,4655000.0,21000000.0,221000000.0,47.475832438238456,200,0,169,0,0.845,,0.845,200,all_uavs_neutralized,2026-02-23T22:09:42.504837,True,200,169
13,RL_Agent,1972458954,50,43,7,0.14,200000000.0,1750000.0,7000000.0,207000000.0,118.28571428571429,200,0,173,0,0.865,,0.865,200,all_uavs_neutralized,2026-02-23T22:09:42.577394,True,200,173
14,RL_Agent,1572714583,66,58,8,0.12121212121212122,200000000.0,2310000.0,8000000.0,208000000.0,90.04329004329004,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:09:42.653774,True,200,182
15,RL_Agent,1433267572,74,66,8,0.10810810810810811,200000000.0,2590000.0,8000000.0,208000000.0,80.3088803088803,200,0,183,0,0.915,,0.915,200,all_uavs_neutralized,2026-02-23T22:09:42.740944,True,200,183
16,RL_Agent,434285667,129,120,9,0.06976744186046512,200000000.0,4515000.0,9000000.0,209000000.0,46.29014396456257,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:42.822113,True,200,181
17,RL_Agent,613608295,74,68,6,0.08108108108108109,200000000.0,2590000.0,6000000.0,206000000.0,79.53667953667954,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:42.909693,True,200,181
18,RL_Agent,893664919,121,106,15,0.12396694214876033,200000000.0,4235000.0,15000000.0,215000000.0,50.76741440377804,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-23T22:09:42.983183,True,200,177
19,RL_Agent,648061058,143,127,16,0.11188811188811189,200000000.0,5005000.0,16000000.0,216000000.0,43.15684315684316,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:43.061742,True,200,179
20,RL_Agent,88409749,103,96,7,0.06796116504854369,200000000.0,3605000.0,7000000.0,207000000.0,57.42024965325936,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:43.143645,True,200,181
21,RL_Agent,242285876,126,117,9,0.07142857142857142,200000000.0,4410000.0,9000000.0,209000000.0,47.39229024943311,200,0,183,0,0.915,,0.915,200,all_uavs_neutralized,2026-02-23T22:09:43.221765,True,200,183
22,RL_Agent,2018247425,129,112,17,0.13178294573643412,200000000.0,4515000.0,17000000.0,217000000.0,48.06201550387597,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-23T22:09:43.305156,True,200,177
23,RL_Agent,953477463,74,66,8,0.10810810810810811,200000000.0,2590000.0,8000000.0,208000000.0,80.3088803088803,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:43.463950,True,200,181
24,RL_Agent,1427830251,93,82,11,0.11827956989247312,200000000.0,3255000.0,11000000.0,211000000.0,64.82334869431644,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:43.552567,True,200,181
25,RL_Agent,1883569565,83,71,12,0.14457831325301204,200000000.0,2905000.0,12000000.0,212000000.0,72.9776247848537,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:09:43.628894,True,200,182
26,RL_Agent,911989541,74,71,3,0.04054054054054054,200000000.0,2590000.0,3000000.0,203000000.0,78.37837837837837,200,0,183,0,0.915,,0.915,200,all_uavs_neutralized,2026-02-23T22:09:43.711599,True,200,183
27,RL_Agent,3344769,86,79,7,0.08139534883720931,200000000.0,3010000.0,7000000.0,207000000.0,68.77076411960132,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:43.784959,True,200,181
28,RL_Agent,780932287,77,62,15,0.19480519480519481,200000000.0,2695000.0,15000000.0,215000000.0,79.77736549165121,200,0,176,0,0.88,,0.88,200,all_uavs_neutralized,2026-02-23T22:09:43.867056,True,200,176
29,RL_Agent,2114032571,111,98,13,0.11711711711711711,200000000.0,3885000.0,13000000.0,213000000.0,54.826254826254825,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:09:43.935621,True,200,182
30,RL_Agent,787716372,140,124,16,0.11428571428571428,200000000.0,4900000.0,16000000.0,216000000.0,44.08163265306123,200,0,173,0,0.865,,0.865,200,all_uavs_neutralized,2026-02-23T22:09:44.012652,True,200,173
31,RL_Agent,504579232,73,63,10,0.136986301369863,200000000.0,2555000.0,10000000.0,210000000.0,82.1917808219178,200,0,180,0,0.9,,0.9,200,all_uavs_neutralized,2026-02-23T22:09:44.100408,True,200,180
32,RL_Agent,1306710475,69,62,7,0.10144927536231885,200000000.0,2415000.0,7000000.0,207000000.0,85.71428571428571,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:09:44.166981,True,200,182
33,RL_Agent,479546681,54,49,5,0.09259259259259259,200000000.0,1890000.0,5000000.0,205000000.0,108.46560846560847,200,0,183,0,0.915,,0.915,200,all_uavs_neutralized,2026-02-23T22:09:44.243548,True,200,183
34,RL_Agent,106328085,111,102,9,0.08108108108108109,200000000.0,3885000.0,9000000.0,209000000.0,53.7966537966538,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:44.341712,True,200,179
35,RL_Agent,30349564,75,66,9,0.12,200000000.0,2625000.0,9000000.0,209000000.0,79.61904761904762,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-23T22:09:44.430704,True,200,177
36,RL_Agent,1855189739,106,95,11,0.10377358490566038,200000000.0,3710000.0,11000000.0,211000000.0,56.8733153638814,200,0,180,0,0.9,,0.9,200,all_uavs_neutralized,2026-02-23T22:09:44.528716,True,200,180
37,RL_Agent,99052376,89,82,7,0.07865168539325842,200000000.0,3115000.0,7000000.0,207000000.0,66.45264847512038,200,0,185,0,0.925,,0.925,200,all_uavs_neutralized,2026-02-23T22:09:44.630182,True,200,185
38,RL_Agent,1250819632,58,51,7,0.1206896551724138,200000000.0,2030000.0,7000000.0,207000000.0,101.9704433497537,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-23T22:09:44.725723,True,200,179
39,RL_Agent,106406362,125,107,18,0.144,200000000.0,4375000.0,18000000.0,218000000.0,49.82857142857143,200,0,176,0,0.88,,0.88,200,all_uavs_neutralized,2026-02-23T22:09:44.833664,True,200,176
40,RL_Agent,480404538,141,125,16,0.11347517730496454,200000000.0,4935000.0,16000000.0,216000000.0,43.76899696048632,200,0,176,0,0.88,,0.88,200,all_uavs_neutralized,2026-02-23T22:09:44.924624,True,200,176
41,RL_Agent,1717389822,121,110,11,0.09090909090909091,200000000.0,4235000.0,11000000.0,211000000.0,49.82290436835891,200,0,184,0,0.92,,0.92,200,all_uavs_neutralized,2026-02-23T22:09:45.009008,True,200,184
42,RL_Agent,599121577,120,110,10,0.08333333333333333,200000000.0,4200000.0,10000000.0,210000000.0,50.0,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-23T22:09:45.099933,True,200,182
43,RL_Agent,200427519,68,56,12,0.17647058823529413,200000000.0,2380000.0,12000000.0,212000000.0,89.07563025210084,200,0,168,0,0.84,,0.84,200,all_uavs_neutralized,2026-02-23T22:09:45.200457,True,200,168
44,RL_Agent,1254751707,88,76,12,0.13636363636363635,200000000.0,3080000.0,12000000.0,212000000.0,68.83116883116882,200,0,173,0,0.865,,0.865,200,all_uavs_neutralized,2026-02-23T22:09:45.297041,True,200,173
45,RL_Agent,2034764475,110,105,5,0.045454545454545456,200000000.0,3850000.0,5000000.0,205000000.0,53.246753246753244,200,0,189,0,0.945,,0.945,200,all_uavs_neutralized,2026-02-23T22:09:45.401285,True,200,189
46,RL_Agent,1573512143,128,117,11,0.0859375,200000000.0,4480000.0,11000000.0,211000000.0,47.098214285714285,200,0,184,0,0.92,,0.92,200,all_uavs_neutralized,2026-02-23T22:09:45.494943,True,200,184
47,RL_Agent,999745294,126,108,18,0.14285714285714285,200000000.0,4410000.0,18000000.0,218000000.0,49.43310657596372,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-23T22:09:45.603422,True,200,177
48,RL_Agent,1958805693,147,137,10,0.06802721088435375,200000000.0,5145000.0,10000000.0,210000000.0,40.816326530612244,200,0,188,0,0.94,,0.94,200,all_uavs_neutralized,2026-02-23T22:09:45.719924,True,200,188
49,RL_Agent,389151677,108,98,10,0.09259259259259259,200000000.0,3780000.0,10000000.0,210000000.0,55.55555555555556,200,0,184,0,0.92,,0.92,200,all_uavs_neutralized,2026-02-23T22:09:45.813938,True,200,184
50,RL_Agent,1224821422,88,79,9,0.10227272727272728,200000000.0,3080000.0,9000000.0,209000000.0,67.85714285714286,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:45.907039,True,200,181
51,RL_Agent,508464061,120,109,11,0.09166666666666666,200000000.0,4200000.0,11000000.0,211000000.0,50.23809523809524,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-23T22:09:46.001738,True,200,181
