scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
0,RL_Agent,1608637542,141,123,18,0.1276595744680851,117240000.0,4935000.0,80194665.80476576,269051626.7967283,54.51907331240695,117,24,107,16,0.9145299145299145,0.6666666666666666,0.8723404255319149,200,all_uavs_neutralized,2026-02-22T14:15:20.460832,True,141,71616960.99196254,123
1,RL_Agent,1273642419,96,89,7,0.07291666666666667,96000000.0,3360000.0,31190523.252465323,153765353.94550726,45.76349819806764,96,0,89,0,0.9270833333333334,,0.9270833333333334,200,all_uavs_neutralized,2026-02-22T14:15:20.500076,True,96,26574830.69304193,89
2,RL_Agent,1935803228,136,116,20,0.14705882352941177,116200000.0,4760000.0,86405148.81546073,304417831.0528794,63.95332585144525,116,20,105,11,0.9051724137931034,0.55,0.8529411764705882,200,all_uavs_neutralized,2026-02-22T14:15:20.572587,True,136,101812682.23741865,116
3,RL_Agent,787846414,82,77,5,0.06097560975609756,82000000.0,2870000.0,22477308.578665584,129911974.70521426,45.26549641296664,82,0,77,0,0.9390243902439024,,0.9390243902439024,200,all_uavs_neutralized,2026-02-22T14:15:20.612935,True,82,25434666.12654867,77
4,RL_Agent,996406378,144,124,20,0.1388888888888889,117270000.0,5040000.0,129847879.38824283,325920505.9605947,64.66676705567356,117,27,108,16,0.9230769230769231,0.5925925925925926,0.8611111111111112,200,all_uavs_neutralized,2026-02-22T14:15:20.696341,True,144,78802626.57235186,124
5,RL_Agent,1201263687,135,116,19,0.14074074074074075,116190000.0,4725000.0,65802748.95771905,249799049.29275417,52.867523659842156,116,19,105,11,0.9051724137931034,0.5789473684210527,0.8592592592592593,200,all_uavs_neutralized,2026-02-22T14:15:20.760574,True,135,67806300.3350351,116
6,RL_Agent,423734972,62,51,11,0.1774193548387097,62000000.0,2170000.0,66672569.79554583,179444177.79588205,82.69316949118988,62,0,51,0,0.8225806451612904,,0.8225806451612904,200,all_uavs_neutralized,2026-02-22T14:15:20.794409,True,62,50771608.0003362,51
7,RL_Agent,415968276,96,86,10,0.10416666666666667,96000000.0,3360000.0,35429670.05552327,164302324.38780177,48.89950130589338,96,0,86,0,0.8958333333333334,,0.8958333333333334,200,all_uavs_neutralized,2026-02-22T14:15:20.829689,True,96,32872654.332278505,86
8,RL_Agent,670094950,90,83,7,0.07777777777777778,90000000.0,3150000.0,36733450.979190856,158042809.93082505,50.172320612960334,90,0,83,0,0.9222222222222223,,0.9222222222222223,200,all_uavs_neutralized,2026-02-22T14:15:20.860073,True,90,31309358.951634184,83
9,RL_Agent,1914837113,58,51,7,0.1206896551724138,58000000.0,2030000.0,38889374.33812233,128778913.99184477,63.437888665933386,58,0,51,0,0.8793103448275862,,0.8793103448275862,200,all_uavs_neutralized,2026-02-22T14:15:20.893021,True,58,31889539.653722435,51
10,RL_Agent,669991378,68,59,9,0.1323529411764706,68000000.0,2380000.0,61670848.138550825,168216575.45131052,70.67923338290358,68,0,59,0,0.8676470588235294,,0.8676470588235294,200,all_uavs_neutralized,2026-02-22T14:15:20.929651,True,68,38545727.3127597,59
11,RL_Agent,429389014,86,80,6,0.06976744186046512,86000000.0,3010000.0,35539407.74968239,162773121.2065077,54.07744890581652,86,0,80,0,0.9302325581395349,,0.9302325581395349,200,all_uavs_neutralized,2026-02-22T14:15:20.965418,True,86,41233713.45682531,80
12,RL_Agent,249467210,133,118,15,0.11278195488721804,116170000.0,4655000.0,63065584.74139173,262188123.28482252,56.323979223377556,116,17,107,11,0.9224137931034483,0.6470588235294118,0.8872180451127819,200,all_uavs_neutralized,2026-02-22T14:15:21.043223,True,133,82952538.54343082,118
13,RL_Agent,1972458954,50,42,8,0.16,50000000.0,1750000.0,52507468.67417372,138441103.39671284,79.10920194097876,50,0,42,0,0.84,,0.84,200,all_uavs_neutralized,2026-02-22T14:15:21.072855,True,50,35933634.72253914,42
14,RL_Agent,1572714583,66,57,9,0.13636363636363635,66000000.0,2310000.0,42549579.412356615,160220651.47057456,69.3595893812011,66,0,57,0,0.8636363636363636,,0.8636363636363636,200,all_uavs_neutralized,2026-02-22T14:15:21.108079,True,66,51671072.05821794,57
15,RL_Agent,1433267572,74,66,8,0.10810810810810811,74000000.0,2590000.0,46012656.41321021,157317287.75358966,60.74026554192651,74,0,66,0,0.8918918918918919,,0.8918918918918919,200,all_uavs_neutralized,2026-02-22T14:15:21.147663,True,74,37304631.340379454,66
16,RL_Agent,434285667,129,118,11,0.08527131782945736,115140000.0,4515000.0,63568442.877491534,238638489.3214622,52.854593426680445,115,14,105,13,0.9130434782608695,0.9285714285714286,0.9147286821705426,200,all_uavs_neutralized,2026-02-22T14:15:21.226762,True,129,59930046.44397068,118
17,RL_Agent,613608295,74,68,6,0.08108108108108109,74000000.0,2590000.0,21188288.011223946,120314968.8870527,46.45365594094699,74,0,68,0,0.918918918918919,,0.918918918918919,200,all_uavs_neutralized,2026-02-22T14:15:21.251804,True,74,25126680.875828754,68
18,RL_Agent,893664919,121,108,13,0.10743801652892562,114070000.0,4235000.0,36779794.37957347,214696945.08994752,50.69585480282114,114,7,104,4,0.9122807017543859,0.5714285714285714,0.8925619834710744,200,all_uavs_neutralized,2026-02-22T14:15:21.312924,True,121,63847150.71037404,108
19,RL_Agent,648061058,143,125,18,0.1258741258741259,117260000.0,5005000.0,83143954.93389826,267702623.53823382,53.487037669976786,117,26,106,19,0.905982905982906,0.7307692307692307,0.8741258741258742,200,all_uavs_neutralized,2026-02-22T14:15:21.392247,True,143,67298668.60433555,125
20,RL_Agent,88409749,103,97,6,0.05825242718446602,103000000.0,3605000.0,21844788.10843987,145909205.35390073,40.474120763911436,103,0,97,0,0.941747572815534,,0.941747572815534,200,all_uavs_neutralized,2026-02-22T14:15:21.434890,True,103,21064417.24546088,97
21,RL_Agent,242285876,126,117,9,0.07142857142857142,115110000.0,4410000.0,63404470.117250636,216789761.64458266,49.15867610988269,115,11,107,10,0.9304347826086956,0.9090909090909091,0.9285714285714286,200,all_uavs_neutralized,2026-02-22T14:15:21.499549,True,126,38275291.52733203,117
22,RL_Agent,2018247425,129,109,20,0.15503875968992248,116130000.0,4515000.0,85602989.17784956,291202821.47277224,64.49674894192076,116,13,100,9,0.8620689655172413,0.6923076923076923,0.8449612403100775,200,all_uavs_neutralized,2026-02-22T14:15:21.579276,True,129,89469832.29492268,109
23,RL_Agent,953477463,74,68,6,0.08108108108108109,74000000.0,2590000.0,34593777.06083764,148540174.83164382,57.351418853916535,74,0,68,0,0.918918918918919,,0.918918918918919,200,all_uavs_neutralized,2026-02-22T14:15:21.617611,True,74,39946397.770806186,68
24,RL_Agent,1427830251,93,87,6,0.06451612903225806,93000000.0,3255000.0,33643718.44370995,156569682.42468905,48.101284923099556,93,0,87,0,0.9354838709677419,,0.9354838709677419,200,all_uavs_neutralized,2026-02-22T14:15:21.663787,True,93,29925963.9809791,87
25,RL_Agent,1883569565,83,71,12,0.14457831325301204,83000000.0,2905000.0,60142466.91973516,195712254.9531127,67.3708278668202,83,0,71,0,0.8554216867469879,,0.8554216867469879,200,all_uavs_neutralized,2026-02-22T14:15:21.697386,True,83,52569788.033377536,71
26,RL_Agent,911989541,74,67,7,0.0945945945945946,74000000.0,2590000.0,25105977.12992449,126817902.29256473,48.96444103960028,74,0,67,0,0.9054054054054054,,0.9054054054054054,200,all_uavs_neutralized,2026-02-22T14:15:21.731173,True,74,27711925.162640247,67
27,RL_Agent,3344769,86,82,4,0.046511627906976744,86000000.0,3010000.0,23368310.357240837,127425952.9579313,42.33420364050873,86,0,82,0,0.9534883720930233,,0.9534883720930233,200,all_uavs_neutralized,2026-02-22T14:15:21.760757,True,86,18057642.60069045,82
28,RL_Agent,780932287,77,61,16,0.2077922077922078,77000000.0,2695000.0,73513674.98285845,245612322.37280387,91.13629772645784,77,0,61,0,0.7922077922077922,,0.7922077922077922,200,all_uavs_neutralized,2026-02-22T14:15:21.799500,True,77,95098647.38994542,61
29,RL_Agent,2114032571,111,101,10,0.09009009009009009,111000000.0,3885000.0,60481208.51679166,218241874.74066985,56.17551473376315,111,0,101,0,0.9099099099099099,,0.9099099099099099,200,all_uavs_neutralized,2026-02-22T14:15:21.848615,True,111,46760666.223878205,101
