scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,total_hits
0,RL_Agent,1608637542,141,44,97,0.6879432624113475,52000000.0,4935000.0,97000000.0,149000000.0,30.192502532928064,52,0,44,0,0.8461538461538461,,0.8461538461538461,200,all_uavs_neutralized,2026-02-23T23:03:43.501330,True,52,44
1,RL_Agent,1273642419,96,34,62,0.6458333333333334,37010000.0,3360000.0,62000000.0,99010000.0,29.467261904761905,37,1,34,0,0.918918918918919,0.0,0.8947368421052632,200,all_uavs_neutralized,2026-02-23T23:03:43.580309,True,38,34
2,RL_Agent,1935803228,136,45,91,0.6691176470588235,51020000.0,4760000.0,91000000.0,142020000.0,29.83613445378151,51,2,44,1,0.8627450980392157,0.5,0.8490566037735849,200,all_uavs_neutralized,2026-02-23T23:03:43.659508,True,53,45
3,RL_Agent,787846414,82,25,57,0.6951219512195121,27000000.0,2870000.0,57000000.0,84000000.0,29.26829268292683,27,0,25,0,0.9259259259259259,,0.9259259259259259,200,all_uavs_neutralized,2026-02-23T23:03:43.726922,True,27,25
4,RL_Agent,996406378,144,48,96,0.6666666666666666,53010000.0,5040000.0,96000000.0,149010000.0,29.56547619047619,53,1,47,1,0.8867924528301887,1.0,0.8888888888888888,200,all_uavs_neutralized,2026-02-23T23:03:43.803587,True,54,48
5,RL_Agent,1201263687,135,47,88,0.6518518518518519,50000000.0,4725000.0,88000000.0,138000000.0,29.206349206349206,50,0,47,0,0.94,,0.94,200,all_uavs_neutralized,2026-02-23T23:03:43.901195,True,50,47
6,RL_Agent,423734972,62,12,50,0.8064516129032258,12020000.0,2170000.0,50000000.0,62020000.0,28.580645161290324,12,2,10,2,0.8333333333333334,1.0,0.8571428571428571,200,all_uavs_neutralized,2026-02-23T23:03:43.987621,True,14,12
7,RL_Agent,415968276,96,38,58,0.6041666666666666,38020000.0,3360000.0,58000000.0,96020000.0,28.577380952380953,38,2,36,2,0.9473684210526315,1.0,0.95,200,all_uavs_neutralized,2026-02-23T23:03:44.071591,True,40,38
8,RL_Agent,670094950,90,29,61,0.6777777777777778,32000000.0,3150000.0,61000000.0,93000000.0,29.523809523809526,32,0,29,0,0.90625,,0.90625,200,all_uavs_neutralized,2026-02-23T23:03:44.146205,True,32,29
9,RL_Agent,1914837113,58,9,49,0.8448275862068966,8020000.0,2030000.0,49000000.0,57020000.0,28.088669950738915,8,2,8,1,1.0,0.5,0.9,200,all_uavs_neutralized,2026-02-23T23:03:44.218945,True,10,9
10,RL_Agent,669991378,68,18,50,0.7352941176470589,16030000.0,2380000.0,50000000.0,66030000.0,27.743697478991596,16,3,15,3,0.9375,1.0,0.9473684210526315,200,all_uavs_neutralized,2026-02-23T23:03:44.301489,True,19,18
11,RL_Agent,429389014,86,30,56,0.6511627906976745,29010000.0,3010000.0,56000000.0,85010000.0,28.242524916943523,29,1,29,1,1.0,1.0,1.0,200,all_uavs_neutralized,2026-02-23T23:03:44.397061,True,30,30
12,RL_Agent,249467210,133,44,89,0.6691729323308271,50000000.0,4655000.0,89000000.0,139000000.0,29.86036519871106,50,0,44,0,0.88,,0.88,200,all_uavs_neutralized,2026-02-23T23:03:44.486154,True,50,44
