episode_rewards,episode_lengths,penetration_rates,cost_exchange_ratios,defense_costs,swarm_sizes,timestamps,episode_count
-652383429.5122039,200,0.5,22.59123055162659,58720000.0,0,1771880463.785003,1000
-1609719400.364745,200,0.6483180428134556,25.304499781564,77610000.0,0,1771880463.8303092,1000
-1165268344.1512144,200,0.6007326007326007,24.75876504447933,72570000.0,0,1771880463.8767197,1000
-1192433844.6858408,200,0.6129032258064516,24.158986175115206,57700000.0,0,1771880463.9173727,1000
-2347186071.386661,200,0.735224586288416,25.781830462681526,70700000.0,0,1771880463.958224,1000
-1269053213.4304392,200,0.6101083032490975,23.897885507993813,62690000.0,0,1771880464.213831,1000
-2290684544.2917833,200,0.7480519480519481,25.505751391465676,55690000.0,0,1771880464.4977887,1000
-2074543888.3391194,200,0.7040816326530612,26.499271137026238,87570000.0,0,1771880464.7675967,1000
-2867136644.1480722,200,0.7787418655097614,26.13511000929656,62690000.0,0,1771880465.0499423,1000
-856190534.8184285,200,0.5188284518828452,24.223550508069337,78630000.0,0,1771880465.329354,1000
-2656021409.620061,200,0.7841726618705036,26.561836245289484,60670000.0,0,1771880465.623467,1000
-2735113395.2349043,200,0.7522123893805309,26.902022756005056,85590000.0,0,1771880465.912134,1000
-1039708794.195715,200,0.5736434108527132,24.219269102990033,70700000.0,0,1771880466.1767495,1000
-3118365409.6157746,200,0.7763975155279503,25.952085181898845,63720000.0,0,1771880466.5559554,1000
-1696635647.0211475,200,0.7008797653958945,26.025974025974026,71620000.0,0,1771880466.8634403,1000
-1868156435.9106545,200,0.6816901408450704,24.52394366197183,62710000.0,0,1771880467.1434195,1000
-516058536.6239202,200,0.42021276595744683,23.79179331306991,77550000.0,0,1771880467.4214275,1000
-2956603270.1099653,200,0.7714884696016772,26.21383647798742,69640000.0,0,1771880467.7152226,1000
-2874596709.2264347,200,0.7836134453781513,26.331332533013207,65680000.0,0,1771880468.0182323,1000
-214386758.91440618,200,0.2967741935483871,21.509677419354837,70690000.0,0,1771880468.3466113,1000
-279893422.24525154,200,0.34444444444444444,22.31904761904762,78610000.0,0,1771880468.6887453,1000
-544369245.9204366,200,0.42473118279569894,23.44546850998464,73630000.0,0,1771880469.026288,1000
-64885204.725040376,200,0.176056338028169,19.458752515090545,71710000.0,0,1771880469.347647,1000
-1491832027.0206487,200,0.6314102564102564,25.506410256410255,81530000.0,0,1771880469.692655,1000
-2127846751.6552386,200,0.7220708446866485,25.974309069676917,68640000.0,0,1771880470.0214598,1000
-761053107.2296385,200,0.5286343612334802,23.86784140969163,69630000.0,0,1771880470.348345,1000
16732494.14473942,200,0.17475728155339806,18.460471567267685,48550000.0,0,1771880470.670871,1000
-83638040.21690175,200,0.23275862068965517,20.34729064039409,55610000.0,0,1771880471.1933393,1000
