episode_rewards,episode_lengths,penetration_rates,cost_exchange_ratios,defense_costs,swarm_sizes,timestamps,episode_count
-357898436.4864502,200,0.5,65.44837340876944,58720000.0,0,1771773980.7014906,5036
-1516641303.604589,200,0.7412587412587412,89.88411588411589,77610000.0,0,1771773980.7336948,5036
-1387435588.9264534,200,0.74,89.755,72570000.0,0,1771773980.7658331,5036
-1327899141.550367,200,0.7245989304812834,87.2192513368984,57700000.0,0,1771773980.7987113,5036
-1503649664.5149858,200,0.7400468384074942,89.3074606891937,70700000.0,0,1771773980.8358524,5036
-1817458587.5719264,200,0.7777777777777778,92.52470799640611,60700000.0,0,1771773981.080574,5036
-1728525786.26334,200,0.7765726681127982,92.2646420824295,56690000.0,0,1771773981.3205986,5036
-969525645.9327598,200,0.6513761467889908,81.74486675404107,83570000.0,0,1771773981.5441592,5036
-1035560263.3730271,200,0.6966966966966966,85.08880308880309,63710000.0,0,1771773981.7750378,5036
-1523797986.9051218,200,0.74364896073903,90.1108545034642,77630000.0,0,1771773982.0177958,5036
-1443107554.7308073,200,0.7645569620253164,91.55153707052442,57700000.0,0,1771773982.2140002,5036
-434031423.8117877,200,0.5111111111111111,68.7720634920635,81580000.0,0,1771773982.4032562,5036
-1799053207.4276693,200,0.7565922920892495,90.39466821211244,67760000.0,0,1771773982.5905237,5036
-1721569578.3056586,200,0.7653276955602537,91.31138628813048,63660000.0,0,1771773982.7648597,5036
41840083.98966649,200,0.1951219512195122,37.32404181184669,64680000.0,0,1771773982.961681,5036
-1395559822.0647542,200,0.7248157248157249,87.51702351702352,66680000.0,0,1771773983.1623507,5036
-292771403.5168004,200,0.4607329842931937,63.509349289454,72560000.0,0,1771773983.3594038,5036
-381680791.30101776,200,0.515,68.80285714285715,69620000.0,0,1771773983.545313,5036
-1307281478.8810596,200,0.7202072538860104,86.88156920799408,61770000.0,0,1771773983.7139974,5036
-741060131.491973,200,0.6041666666666666,75.66369047619048,66690000.0,0,1771773983.8875601,5036
-1503373063.4570093,200,0.7354988399071926,89.07325157441167,75670000.0,0,1771773984.1218371,5036
-1595837308.0356452,200,0.7712895377128953,93.12617309697602,71620000.0,0,1771773984.3143442,5036
-963848933.9692326,200,0.6784565916398714,84.1212677997244,71660000.0,0,1771773984.509751,5036
-1508737215.316848,200,0.7315914489311164,89.14557176789955,81560000.0,0,1771773984.6963737,5036
-1728487849.80596,200,0.7765486725663717,92.64475347661188,61640000.0,0,1771773984.9031975,5036
-278764315.9506284,200,0.44148936170212766,60.290273556231,64710000.0,0,1771773985.07323,5036
-621940978.0937402,200,0.5827067669172933,72.90440386680989,58740000.0,0,1771773985.2624261,5036
-210224179.59076297,200,0.4134078212290503,58.5219473264166,70640000.0,0,1771773985.4441185,5036
-1385803613.693656,200,0.73,88.90714285714286,76700000.0,0,1771773985.6338992,5036
-1213267523.2002423,200,0.7119565217391305,86.7725155279503,69630000.0,0,1771773985.8595562,5036
-437864593.2013916,200,0.4978902953586498,65.78300180831826,73670000.0,0,1771773986.1761947,5036
-74035145.84507537,200,0.30864197530864196,51.22751322751323,90460000.0,0,1771773986.4231923,5036
163907667.14951003,200,0.056910569105691054,27.307781649245065,89560000.0,0,1771773986.6399603,5036
-1081909315.2040133,200,0.6858789625360231,84.53684643886373,74700000.0,0,1771773986.878121,5036
89382102.24882808,200,0.171875,33.854910714285715,63670000.0,0,1771773987.1711068,5036
-244369832.91753632,200,0.41530054644808745,56.941451990632316,60710000.0,0,1771773987.396619,5036
-1652960466.4344652,200,0.7528089887640449,91.01765650080257,77600000.0,0,1771773987.637759,5036
-705696112.6441497,200,0.6245210727969349,77.79748221127531,58680000.0,0,1771773987.895062,5036
-766111277.2829651,200,0.6048109965635738,76.55670103092784,75730000.0,0,1771773988.1586215,5036
129395296.12726416,200,0.11023622047244094,28.501687289088864,70690000.0,0,1771773988.4218025,5036
-921316037.1779149,200,0.6523076923076923,80.85450549450549,71720000.0,0,1771773988.6452365,5036
-572379784.988058,200,0.5642023346303502,71.79544191217343,65800000.0,0,1771773988.8442297,5036
-93417657.99478954,200,0.36054421768707484,53.955296404276,65600000.0,0,1771773989.0388947,5036
-1836683980.7419353,200,0.782051282051282,93.38034188034187,65570000.0,0,1771773989.2282095,5036
-470708207.8971772,200,0.5364806866952789,70.46965052115267,74680000.0,0,1771773989.4104173,5036
-1193222247.4367328,200,0.7204610951008645,87.98682585426101,68600000.0,0,1771773989.5813851,5036
-562057557.4681952,200,0.5568627450980392,71.21904761904761,67630000.0,0,1771773989.751458,5036
-926891818.2488897,200,0.6529968454258676,80.64533573681838,66760000.0,0,1771773989.940234,5036
-884715971.479635,200,0.6488294314381271,80.62111801242236,67700000.0,0,1771773990.1281326,5036
-952548320.3703675,200,0.6732673267326733,82.86091466289486,62740000.0,0,1771773990.3081298,5036
121101728.61612272,200,0.10434782608695652,27.744099378881987,63670000.0,0,1771773990.893706,5036
-1656174142.5625107,200,0.7400881057268722,90.09188168659534,87560000.0,0,1771773991.1109996,5036
192075000.0,182,0.0,16.258503401360546,59750000.0,0,1771773991.3070366,5036
-510589109.27933025,200,0.5695067264573991,73.5003203074952,65670000.0,0,1771773991.5519204,5036
-531599719.02582514,200,0.54,69.57028571428572,68740000.0,0,1771773991.7653885,5036
-1765813479.3271234,200,0.7656903765690377,92.3789599521817,81500000.0,0,1771773992.0348823,5036
-1717341183.209643,200,0.7610993657505285,91.61099365750529,76620000.0,0,1771773992.2858846,5036
180173745.08145773,200,0.034482758620689655,21.125615763546797,69770000.0,0,1771773992.5493445,5036
-1399225464.681824,200,0.71875,86.93475274725274,69770000.0,0,1771773992.7730527,5036
-525584909.6063659,200,0.5583333333333333,71.86785714285715,67690000.0,0,1771773992.9766586,5036
-1499525738.74306,200,0.7664233576642335,91.52728536670142,56620000.0,0,1771773993.176474,5036
-452092812.71568453,200,0.5391705069124424,71.18104015799868,72620000.0,0,1771773993.377712,5036
-841663647.5338737,200,0.6302250803858521,78.15617822691777,66730000.0,0,1771773993.5761096,5036
-992498371.9085617,200,0.6847133757961783,84.0464058234759,63670000.0,0,1771773993.7585974,5036
-16470438.329583675,200,0.28125,45.65535714285714,75670000.0,0,1771773993.9497926,5036
-525704775.3711791,200,0.548936170212766,70.00486322188449,59790000.0,0,1771773994.1310608,5036
-90530917.3124615,200,0.33548387096774196,51.53732718894009,71590000.0,0,1771773994.3445356,5036
-1348365031.3910773,200,0.7157622739018088,86.14248800295312,58800000.0,0,1771773994.542114,5036
-1562852827.1208386,200,0.7565011820330969,90.42080378250591,58680000.0,0,1771773994.741666,5036
181732000.0,184,0.0,19.111739745403113,67560000.0,0,1771773994.9128702,5036
-783772421.064978,200,0.631768953068592,79.58329035585353,71560000.0,0,1771773995.097857,5036
-1260831130.0280356,200,0.732620320855615,89.04736440030558,69630000.0,0,1771773995.2909076,5036
-1060209689.62426,200,0.6925373134328359,84.57313432835821,63620000.0,0,1771773995.4795828,5036
-581361675.2061617,200,0.5870445344129555,74.67900520532099,65600000.0,0,1771773995.6551285,5036
-886858085.8242278,200,0.6548387096774193,80.98617511520737,66700000.0,0,1771773995.8802269,5036
-133420472.6698386,200,0.35,52.25892857142857,68650000.0,0,1771773996.0707595,5036
-777269483.3061353,200,0.6385135135135135,79.22104247104247,64730000.0,0,1771773996.2633739,5036
-931980655.3504782,200,0.6448598130841121,81.40809968847353,86620000.0,0,1771773996.4517546,5036
-820193519.5339361,200,0.6476868327402135,81.20691408235892,70670000.0,0,1771773996.6155493,5036
-542676692.1278005,200,0.5536480686695279,72.29920294297976,73600000.0,0,1771773996.7865264,5036
-1000258888.2821982,200,0.6923076923076923,84.76373626373626,61620000.0,0,1771773996.9902844,5036
-1820608559.78119,200,0.7638603696098563,91.67791141097096,74650000.0,0,1771773997.1836483,5036
-690714821.8839732,200,0.5992779783393501,75.78236204228985,70710000.0,0,1771773997.371132,5036
-222604760.86521137,200,0.4032258064516129,57.68202764976959,75510000.0,0,1771773997.5541425,5036
-891641211.3928647,200,0.645367412140575,79.93427658603377,67680000.0,0,1771773997.7391715,5036
-1683039826.0187657,200,0.7593818984547461,90.80605487228004,63730000.0,0,1771773997.9287608,5036
-1149161691.9037542,200,0.6712707182320442,83.23914759273875,82640000.0,0,1771773998.1174636,5036
-1881768163.1138995,200,0.803921568627451,95.83566760037348,63600000.0,0,1771773998.3147469,5036
-14209814.535767466,200,0.2624113475177305,45.12462006079027,74690000.0,0,1771773998.4951513,5036
-1236272292.401914,200,0.6903553299492385,84.45685279187818,76660000.0,0,1771773998.6882906,5036
-533527994.31531644,200,0.5524193548387096,71.5057603686636,72670000.0,0,1771773998.866724,5036
-621248955.0033785,200,0.5891472868217055,74.94241417497231,68730000.0,0,1771773999.0382235,5036
-1013315927.3046632,200,0.6647398843930635,82.54087530966143,79570000.0,0,1771773999.2211602,5036
-513021865.86573446,200,0.5447154471544715,70.57142857142857,71620000.0,0,1771773999.4119265,5036
-1409637070.3258214,200,0.720873786407767,86.94313453536755,65720000.0,0,1771773999.610592,5036
-1646582772.4311934,200,0.76,91.09079365079366,66680000.0,0,1771773999.7884688,5036
-1045619639.7714021,200,0.6987577639751553,85.94409937888199,68590000.0,0,1771773999.9653997,5036
-1684407331.8990235,200,0.7635135135135135,91.29214929214929,62680000.0,0,1771774000.149988,5036
-1309301230.018975,200,0.7420212765957447,89.49012158054711,61690000.0,0,1771774000.3383117,5036
-1522867952.2337887,200,0.7328767123287672,89.14416177429877,82580000.0,0,1771774000.530787,5036
-1076883929.141548,200,0.7197452229299363,87.32120109190173,55660000.0,0,1771774001.1425388,5036
-1108620022.9367645,200,0.6914285714285714,84.79510204081633,70740000.0,0,1771774001.3361182,5036
-573038398.9683603,200,0.5475285171102662,70.57686040195546,73660000.0,0,1771774001.522504,5036
-650267270.2641232,200,0.5762081784386617,74.10515135422199,77700000.0,0,1771774001.7075498,5036
-710580626.0531429,200,0.610909090909091,75.92,58730000.0,0,1771774001.9121385,5036
141354782.84310767,200,0.10077519379844961,28.261351052048727,75600000.0,0,1771774002.102792,5036
-1338685353.8255696,200,0.7220779220779221,87.61632653061224,68630000.0,0,1771774002.3551693,5036
-51963523.065393984,200,0.2967741935483871,46.0258064516129,65690000.0,0,1771774002.5651152,5036
145714982.30970073,200,0.09558823529411764,27.86764705882353,80650000.0,0,1771774002.7618334,5036
-61440324.1887711,200,0.2847682119205298,46.10596026490066,71670000.0,0,1771774002.9578805,5036
-1209547255.2528026,200,0.6888297872340425,84.84878419452887,80610000.0,0,1771774003.1438954,5036
-1848035457.446252,200,0.7668711656441718,91.77096114519428,70660000.0,0,1771774003.3249702,5036
-1548395727.9633198,200,0.7453271028037384,89.8958611481976,70640000.0,0,1771774003.4998002,5036
-758467443.4368122,200,0.6124567474048442,77.6707859614434,77640000.0,0,1771774003.6878536,5036
-788343861.2261966,200,0.6203389830508474,77.45375302663439,67710000.0,0,1771774003.928038,5036
-959515470.6777809,200,0.6507936507936508,81.50022675736962,78540000.0,0,1771774004.117973,5036
-596962609.6806763,200,0.5601503759398496,73.21482277121375,85630000.0,0,1771774004.3188677,5036
-851373050.865353,200,0.6454849498327759,81.18490205446727,77600000.0,0,1771774004.5432444,5036
-1517275251.262175,200,0.7276887871853547,88.43282118339327,80580000.0,0,1771774004.7499936,5036
-1038900612.9076176,200,0.6588235294117647,80.81932773109244,65750000.0,0,1771774004.9386725,5036
186014000.0,186,0.0,18.47988904299584,66620000.0,0,1771774005.0960093,5036
112612287.91289645,200,0.12280701754385964,26.75689223057644,50760000.0,0,1771774005.264129,5036
-1806049508.722867,200,0.7684426229508197,91.1996487119438,57690000.0,0,1771774005.4293349,5036
-633215342.3018517,200,0.5801526717557252,73.25517993456924,63750000.0,0,1771774005.6229367,5036
18068306.444105566,200,0.22388059701492538,41.053304904051174,72540000.0,0,1771774005.792641,5036
-641207931.9466524,200,0.58,73.344,61760000.0,0,1771774005.9682422,5036
-2026498522.0356498,200,0.7951807228915663,94.58347676419966,64590000.0,0,1771774006.1731546,5036
-428497084.8774427,200,0.5305164319248826,70.23474178403755,71600000.0,0,1771774006.3743134,5036
-1250196776.7952428,200,0.72,87.51542857142857,68640000.0,0,1771774006.5601232,5036
-1730053261.2219455,200,0.7785234899328859,92.72355385107063,58660000.0,0,1771774006.7228584,5036
-1696640038.6162136,200,0.7688888888888888,92.23428571428572,68690000.0,0,1771774006.9252088,5036
-1318342587.6705372,200,0.7075,86.33357142857143,76670000.0,0,1771774007.154854,5036
-1524219498.1311839,200,0.7573529411764706,91.21358543417367,66530000.0,0,1771774007.3267531,5036
-280526996.9921354,200,0.45789473684210524,61.7593984962406,62700000.0,0,1771774007.4899857,5036
-777429044.9820142,200,0.6082474226804123,77.0338733431517,76590000.0,0,1771774007.6770372,5036
-1253624041.396738,200,0.710455764075067,87.66756032171581,84500000.0,0,1771774007.8504627,5036
-553998309.2978624,200,0.5666666666666667,74.69761904761904,83460000.0,0,1771774008.0280716,5036
-142560720.2466908,200,0.35195530726256985,52.775738228252195,78640000.0,0,1771774008.2194095,5036
-292840595.3525054,200,0.4619289340101523,62.181290790427845,64740000.0,0,1771774008.3845215,5036
50305059.01402861,200,0.18840579710144928,38.418219461697724,81560000.0,0,1771774008.5736365,5036
-466855914.953418,200,0.5347826086956522,69.16024844720496,64740000.0,0,1771774008.7510571,5036
-1203395303.3181984,200,0.7111111111111111,87.02619047619048,72530000.0,0,1771774008.943408,5036
-1321200246.1690712,200,0.7168831168831169,87.31725417439704,72600000.0,0,1771774009.123444,5036
-532280950.38683426,200,0.5407725321888412,71.5573267933783,79550000.0,0,1771774009.3136377,5036
-1357708619.9244087,200,0.720626631853786,87.8485639686684,73610000.0,0,1771774009.4964905,5036
-1251104579.3915672,200,0.7158469945355191,86.62685402029665,61690000.0,0,1771774009.6701694,5036
190202000.0,183,0.0,19.58490566037736,72660000.0,0,1771774009.8586946,5036
-814529166.5116603,200,0.648936170212766,80.21073961499494,59680000.0,0,1771774010.0327413,5036
-1525819407.9983172,200,0.7476415094339622,90.40633423180593,73630000.0,0,1771774010.1963658,5036
-1371764100.653481,200,0.7284263959390863,88.87454677302394,77580000.0,0,1771774010.3890078,5036
-1076765847.5728421,200,0.6834319526627219,83.57903634826712,64740000.0,0,1771774010.892947,5036
-1129700115.676227,200,0.6713483146067416,81.92696629213484,64810000.0,0,1771774011.087819,5036
-523742623.5780953,200,0.5348837209302325,69.50719822812846,75650000.0,0,1771774011.2923653,5036
-586013065.7250215,200,0.5857740585774058,73.9593544530783,58670000.0,0,1771774011.4914482,5036
-1138254540.997994,200,0.6828571428571428,83.89061224489797,71660000.0,0,1771774011.673639,5036
-1224472169.2986312,200,0.7171428571428572,87.71918367346939,70560000.0,0,1771774011.8567433,5036
94804492.05437174,200,0.16447368421052633,33.3890977443609,77630000.0,0,1771774012.1318703,5036
-544129734.9294965,200,0.5551181102362205,71.40044994375702,70750000.0,0,1771774012.326457,5036
-991398755.0433121,200,0.6666666666666666,83.08398268398268,79620000.0,0,1771774012.5224361,5036
-594041295.6942543,200,0.5529411764705883,72.44481792717087,82570000.0,0,1771774012.71244,5036
-1578937944.8881514,200,0.7651162790697674,92.06644518272425,69600000.0,0,1771774012.9210074,5036
87491065.17962244,200,0.14814814814814814,34.61798941798942,83570000.0,0,1771774013.0851128,5036
-1634072238.9776075,200,0.7545045045045045,91.0933075933076,75590000.0,0,1771774013.259103,5036
-1131453658.0775943,200,0.6852367688022284,84.17349781138083,73640000.0,0,1771774013.428633,5036
-805124370.4606975,200,0.6174496644295302,77.06136145733461,67750000.0,0,1771774013.5919764,5036
-447554561.21801746,200,0.5642201834862385,73.19921363040629,66510000.0,0,1771774013.778826,5036
-1676173882.1994638,200,0.7583892617449665,91.50910834132311,75660000.0,0,1771774013.9623227,5036
-491489635.42830765,200,0.5462555066079295,71.6941472624292,73610000.0,0,1771774014.1413167,5036
-1761796971.0405848,200,0.7637130801687764,91.53887884267631,70630000.0,0,1771774014.319099,5036
-269778815.0486459,200,0.4195121951219512,58.62020905923345,76600000.0,0,1771774014.5106385,5036
-1643377693.5743349,200,0.754424778761062,90.74968394437421,71660000.0,0,1771774014.698855,5036
-1543213563.9194646,200,0.7183406113537117,86.81846537741734,75700000.0,0,1771774014.8782876,5036
-1675741736.9693353,200,0.7544642857142857,91.29719387755102,79540000.0,0,1771774015.069695,5036
-631747934.9035935,200,0.5875486381322957,74.66259032795998,67590000.0,0,1771774015.2342613,5036
-95485104.62810904,200,0.3291139240506329,50.20795660036166,69650000.0,0,1771774015.3983865,5036
-416773207.1714488,200,0.5213270142180095,68.739336492891,67640000.0,0,1771774015.5859237,5036
-1956660426.0805259,200,0.7883064516129032,94.04147465437788,68560000.0,0,1771774015.7922585,5036
-142180179.31208116,200,0.3626373626373626,53.15384615384615,74590000.0,0,1771774015.991421,5036
-1514361917.8104978,200,0.7546728971962616,91.16421895861149,73640000.0,0,1771774016.166265,5036
-633214637.5699466,200,0.5882352941176471,74.69019607843137,66610000.0,0,1771774016.3481658,5036
-1029646722.2057855,200,0.6848484848484848,84.12554112554112,67650000.0,0,1771774016.5254881,5036
-354483561.1787046,200,0.5,64.79258241758242,55690000.0,0,1771774016.713219,5036
-1805399117.9053962,200,0.7777777777777778,93.31990231990233,72580000.0,0,1771774016.8793478,5036
-456400952.97140896,200,0.5213675213675214,66.88034188034187,59750000.0,0,1771774017.0660079,5036
96689638.8577094,200,0.12280701754385964,31.23308270676692,68620000.0,0,1771774017.238906,5036
-1944453034.7351809,200,0.7838383838383839,93.36969696969697,65630000.0,0,1771774017.4318101,5036
121050771.06800377,200,0.1016949152542373,31.130750605326877,80570000.0,0,1771774017.6326115,5036
-1299987289.5544193,200,0.7176781002638523,87.4964191481342,72640000.0,0,1771774017.808992,5036
-1017631677.5768661,200,0.6896551724137931,84.51858486341244,63650000.0,0,1771774017.9776611,5036
-1742252937.9466121,200,0.7785087719298246,93.58458646616542,73610000.0,0,1771774018.1480348,5036
-1357355095.3284528,200,0.7009803921568627,85.4124649859944,75690000.0,0,1771774018.3480704,5036
-1459821817.5020735,200,0.7341463414634146,89.10452961672473,74650000.0,0,1771774018.5269787,5036
-470025188.9458829,200,0.5475113122171946,70.54815772462831,61690000.0,0,1771774018.7211611,5036
-982629911.6881802,200,0.6666666666666666,82.67724867724868,73560000.0,0,1771774018.911784,5036
-943652474.9267406,200,0.6342182890855457,79.2827644332069,80690000.0,0,1771774019.1144958,5036
-1302172943.6840646,200,0.7188328912466844,87.65820386510042,72650000.0,0,1771774019.3197567,5036
-1013206932.9535642,200,0.6686746987951807,83.94836488812392,87480000.0,0,1771774019.519796,5036
-555803465.0563674,200,0.5423076923076923,71.15934065934066,83550000.0,0,1771774019.7017233,5036
-674286107.423721,200,0.5962264150943396,76.0733153638814,73580000.0,0,1771774019.9027126,5036
