episode_rewards,episode_lengths,penetration_rates,cost_exchange_ratios,defense_costs,swarm_sizes,timestamps,episode_count
-652383429.5122039,200,0.5,22.59123055162659,58720000.0,0,1771876290.7797806,1000
-1609719400.364745,200,0.6483180428134556,25.304499781564,77610000.0,0,1771876290.8110187,1000
-1165268344.1512144,200,0.6007326007326007,24.75876504447933,72570000.0,0,1771876290.8412068,1000
-1192433844.6858408,200,0.6129032258064516,24.158986175115206,57700000.0,0,1771876290.869574,1000
-2347186071.386661,200,0.735224586288416,25.781830462681526,70700000.0,0,1771876290.9018996,1000
-1269053213.4304392,200,0.6101083032490975,23.897885507993813,62690000.0,0,1771876291.0861604,1000
-2290684544.2917833,200,0.7480519480519481,25.505751391465676,55690000.0,0,1771876291.2456713,1000
-2074543888.3391194,200,0.7040816326530612,26.499271137026238,87570000.0,0,1771876291.4141684,1000
-2867136644.1480722,200,0.7787418655097614,26.13511000929656,62690000.0,0,1771876291.5734692,1000
-856190534.8184285,200,0.5188284518828452,24.223550508069337,78630000.0,0,1771876291.742084,1000
-2656021409.620061,200,0.7841726618705036,26.561836245289484,60670000.0,0,1771876291.906381,1000
-2735113395.2349043,200,0.7522123893805309,26.902022756005056,85590000.0,0,1771876292.076403,1000
-1039708794.195715,200,0.5736434108527132,24.219269102990033,70700000.0,0,1771876292.2461336,1000
-3118365409.6157746,200,0.7763975155279503,25.952085181898845,63720000.0,0,1771876292.428869,1000
-1696635647.0211475,200,0.7008797653958945,26.025974025974026,71620000.0,0,1771876292.6004267,1000
-1868156435.9106545,200,0.6816901408450704,24.52394366197183,62710000.0,0,1771876292.7799473,1000
-516058536.6239202,200,0.42021276595744683,23.79179331306991,77550000.0,0,1771876292.931505,1000
-2956603270.1099653,200,0.7714884696016772,26.21383647798742,69640000.0,0,1771876293.1060348,1000
-2874596709.2264347,200,0.7836134453781513,26.331332533013207,65680000.0,0,1771876293.2596202,1000
-214386758.91440618,200,0.2967741935483871,21.509677419354837,70690000.0,0,1771876293.4530773,1000
-279893422.24525154,200,0.34444444444444444,22.31904761904762,78610000.0,0,1771876293.6164958,1000
-544369245.9204366,200,0.42473118279569894,23.44546850998464,73630000.0,0,1771876293.7987092,1000
-72163534.55842847,200,0.176056338028169,19.861167002012074,73710000.0,0,1771876293.9739327,1000
-51792621.3643426,200,0.19402985074626866,22.714285714285715,80530000.0,0,1771876294.1403427,1000
-25852274.618703753,200,0.19327731092436976,22.002400960384154,68640000.0,0,1771876294.306232,1000
-2155749715.596284,200,0.7292682926829268,25.619512195121953,68640000.0,0,1771876294.498401,1000
-2608382605.3312182,200,0.7655172413793103,26.05385878489327,63670000.0,0,1771876294.7592022,1000
-1133582988.6771557,200,0.5681818181818182,23.99134199134199,71680000.0,0,1771876294.9628782,1000
-820662092.4004551,200,0.5339366515837104,24.13574660633484,68690000.0,0,1771876295.1521325,1000
-852141400.2512305,200,0.4897959183673469,22.7067055393586,74710000.0,0,1771876295.365656,1000
-2736529130.469177,200,0.7555066079295154,26.657016991818754,80580000.0,0,1771876295.5447667,1000
-2872587731.6976233,200,0.7419354838709677,26.516129032258064,86550000.0,0,1771876295.725266,1000
-15493091.967177898,200,0.17073170731707318,26.13240418118467,91500000.0,0,1771876295.8944516,1000
-1033774075.5199664,200,0.5338645418326693,25.108708025042688,86580000.0,0,1771876296.059817,1000
-1369184237.448979,200,0.6122448979591837,24.17103984450923,68720000.0,0,1771876296.215971,1000
-71459715.97814599,200,0.23448275862068965,19.04630541871921,62660000.0,0,1771876296.3717587,1000
-2871612889.0222845,200,0.7660944206008584,26.649294911097485,77650000.0,0,1771876296.5683177,1000
-1181694780.1574168,200,0.5939849624060151,24.875402792696026,73590000.0,0,1771876296.7474158,1000
-1279639631.1028316,200,0.6021505376344086,24.746543778801843,73650000.0,0,1771876296.9230657,1000
-455295363.0301564,200,0.40609137055837563,21.714285714285715,69720000.0,0,1771876297.0932872,1000
-1081886111.7491882,200,0.5381818181818182,24.37818181818182,86640000.0,0,1771876297.2639053,1000
-890696855.6601942,200,0.5110132158590308,24.003775959723097,74710000.0,0,1771876297.4541068,1000
-3072355952.7619433,200,0.7807377049180327,26.389344262295083,69730000.0,0,1771876297.6334841,1000
-1387085958.0546021,200,0.6586206896551724,25.770443349753695,70570000.0,0,1771876297.807953,1000
-3097331208.2454586,200,0.7773279352226721,26.57836899942163,75540000.0,0,1771876297.9785044,1000
10275497.012638092,200,0.16071428571428573,24.408163265306122,77680000.0,0,1771876298.1429532,1000
-928209662.6793745,200,0.5785123966942148,25.216056670602125,73580000.0,0,1771876298.336729,1000
-226273813.86493957,200,0.31736526946107785,22.5098374679213,78570000.0,0,1771876298.51371,1000
-916094955.6645987,200,0.5390625,23.516741071428573,72710000.0,0,1771876298.691721,1000
-779717161.5728837,200,0.5109170305676856,23.790393013100438,73680000.0,0,1771876298.854573,1000
-1595856632.113697,200,0.6582278481012658,25.020795660036168,68730000.0,0,1771876299.4824388,1000
-2590750273.007809,200,0.7380410022779044,25.945330296127562,74650000.0,0,1771876299.6812694,1000
-1354956940.206472,200,0.6114864864864865,24.194015444015445,69650000.0,0,1771876299.85175,1000
-2748491677.8082194,200,0.7386609071274298,27.123110151187905,97530000.0,0,1771876300.0429099,1000
-752872189.040746,200,0.5062240663900415,22.500296384113813,67790000.0,0,1771876300.2208776,1000
-1256361284.5519245,200,0.6254416961130742,24.69863705199394,67640000.0,0,1771876300.404966,1000
-519044909.1149038,200,0.4120603015075377,23.4989231873654,81670000.0,0,1771876300.6804268,1000
-3181705627.7637305,200,0.7870182555780934,27.441321356128658,85500000.0,0,1771876300.923489,1000
-1400611845.6128707,200,0.6292517006802721,25.908649173955297,81600000.0,0,1771876301.1081069,1000
-8477441.181690663,200,0.1793103448275862,19.655172413793103,73750000.0,0,1771876301.2849355,1000
-832462743.9689927,200,0.4830508474576271,23.69128329297821,81690000.0,0,1771876301.4833007,1000
