episode_rewards,episode_lengths,penetration_rates,cost_exchange_ratios,defense_costs,swarm_sizes,timestamps,episode_count
-738682850.6502321,200,0.5247524752475248,22.166902404526166,50720000.0,0,1771873387.2137432,1000
-2182993030.4947624,200,0.7520215633423181,25.383904505198306,50610000.0,0,1771873387.245137,1000
-3251620319.492174,200,0.8098159509202454,26.092316681273736,50570000.0,0,1771873387.2776995,1000
-1923296777.6719487,200,0.7134670487106017,24.53540728612362,50700000.0,0,1771873387.3084173,1000
-2977965390.83563,200,0.7896995708154506,25.67136725935009,50700000.0,0,1771873387.3422325,1000
-1631929175.2926996,200,0.6866666666666666,24.446666666666665,50690000.0,0,1771873387.6231654,1000
-184642965.63000655,200,0.291970802919708,18.9155370177268,50700000.0,0,1771873387.782051,1000
-2366770437.2194567,200,0.7566844919786097,25.484339190221544,50590000.0,0,1771873387.963306,1000
-845591550.6822741,200,0.543778801843318,22.21066491112574,50690000.0,0,1771873388.126991,1000
-1616875484.4680743,200,0.6847457627118644,24.469733656174334,50650000.0,0,1771873388.3268654,1000
28182819.464568764,200,0.1651376146788991,18.00262123197903,50680000.0,0,1771873388.544629,1000
-3012629311.330091,200,0.8247191011235955,26.8115569823435,50590000.0,0,1771873388.7333162,1000
-18329974.78159654,200,0.14678899082568808,17.49934469200524,50760000.0,0,1771873388.938193,1000
-811562409.0616851,200,0.5779816513761468,23.157273918741808,50690000.0,0,1771873389.1083279,1000
-2947538023.193217,200,0.8081023454157783,26.173621687480964,50640000.0,0,1771873389.3428078,1000
-1000717787.0399406,200,0.6065573770491803,23.271662763466043,50740000.0,0,1771873389.5233088,1000
-2205365371.611523,200,0.7485714285714286,25.514285714285716,50550000.0,0,1771873389.6886241,1000
-3038664407.0091324,200,0.805439330543933,26.039450089659294,50640000.0,0,1771873389.8599098,1000
-1756844494.1542697,200,0.7049689440993789,24.645962732919255,50760000.0,0,1771873390.1012866,1000
-518576584.2784041,200,0.47904191616766467,22.355859709153123,50670000.0,0,1771873390.2804444,1000
-2051464306.6874866,200,0.729106628242075,24.99876492383697,50610000.0,0,1771873390.5127072,1000
-549886762.8983134,200,0.4827586206896552,22.113300492610836,50670000.0,0,1771873390.714473,1000
-1769506340.3116608,200,0.6949685534591195,24.41060197663971,50690000.0,0,1771873390.9091942,1000
-388228705.9731138,200,0.44285714285714284,22.96938775510204,50550000.0,0,1771873391.1011333,1000
-1746222208.153363,200,0.7298136645962733,25.346938775510203,50660000.0,0,1771873391.2978709,1000
-712686717.9723871,200,0.5849056603773585,23.540431266846362,50670000.0,0,1771873391.5077138,1000
-743859522.5106831,200,0.5210526315789473,22.509774436090225,50690000.0,0,1771873391.7027981,1000
-2214789398.9149513,200,0.7540106951871658,25.417876241405654,50720000.0,0,1771873391.8832445,1000
-459083641.9385443,200,0.43636363636363634,21.25021645021645,50720000.0,0,1771873392.0491118,1000
-3122312088.609015,200,0.8138528138528138,26.387136672850957,50680000.0,0,1771873392.2308447,1000
-298793823.96837384,200,0.375,20.761904761904763,50640000.0,0,1771873392.4395854,1000
-3253994280.96682,200,0.8164948453608247,26.308689248895433,50590000.0,0,1771873392.6511946,1000
-971214956.2750757,200,0.5913461538461539,23.835164835164836,50520000.0,0,1771873392.827752,1000
-336624170.13900566,200,0.3971631205673759,21.6048632218845,50620000.0,0,1771873393.0131786,1000
42905852.156359375,200,0.12389380530973451,16.36409608091024,50720000.0,0,1771873393.197481,1000
-672356670.270554,200,0.53125,22.720238095238095,50680000.0,0,1771873393.3839977,1000
-2210451991.8568716,200,0.7459016393442623,25.26775956284153,50680000.0,0,1771873393.5683794,1000
-285308697.2967474,200,0.35333333333333333,19.740952380952383,50640000.0,0,1771873393.7466042,1000
-2417094563.655473,200,0.7723785166240409,25.767628790646693,50630000.0,0,1771873393.9597285,1000
-2688897523.7854753,200,0.7660550458715596,25.216906946264743,50810000.0,0,1771873394.1383197,1000
-691050292.1653485,200,0.5257731958762887,22.481590574374078,50650000.0,0,1771873394.3281162,1000
-1137484765.9569662,200,0.6303501945525292,23.653140633685382,50760000.0,0,1771873394.4985757,1000
-2789586433.237096,200,0.7805429864253394,25.57983193277311,50720000.0,0,1771873394.6953828,1000
-693361839.3906956,200,0.5024154589371981,21.348516218081436,50670000.0,0,1771873394.893733,1000
-457558417.0034028,200,0.4658385093167702,22.2963620230701,50640000.0,0,1771873395.1026044,1000
-311891685.26175404,200,0.3706293706293706,20.713286713286713,50670000.0,0,1771873395.3134935,1000
-370722557.3046745,200,0.41496598639455784,21.68901846452867,50590000.0,0,1771873395.522113,1000
-1838114458.3041842,200,0.7343283582089553,25.300639658848613,50650000.0,0,1771873395.7641807,1000
-2786738787.434962,200,0.7715617715617715,25.426573426573427,50780000.0,0,1771873395.998681,1000
16529561.696241379,200,0.14953271028037382,17.80774365821095,50690000.0,0,1771873396.200527,1000
-1596118631.4707308,200,0.7162162162162162,25.356177606177607,50690000.0,0,1771873396.8241432,1000
-2365054390.960867,200,0.7518987341772152,25.152983725135623,50740000.0,0,1771873397.0137732,1000
-707015565.1833897,200,0.526595744680851,22.73860182370821,50620000.0,0,1771873397.2054963,1000
-825528712.5705488,200,0.5601851851851852,22.712962962962962,50710000.0,0,1771873397.3973746,1000
-1447163975.4118872,200,0.6603174603174603,23.476643990929706,50830000.0,0,1771873397.5971484,1000
-2183835538.5859675,200,0.7178082191780822,24.479060665362034,50720000.0,0,1771873397.7962816,1000
-2705460603.761795,200,0.7879464285714286,25.745535714285715,50690000.0,0,1771873398.073248,1000
-1201567667.5292807,200,0.6486486486486487,24.11803640375069,50630000.0,0,1771873398.3052738,1000
-412121606.1692462,200,0.41358024691358025,20.756613756613756,50690000.0,0,1771873398.4959095,1000
-2727751311.2791348,200,0.773972602739726,25.435094585779517,50920000.0,0,1771873398.7032397,1000
-57049595.26575562,200,0.21323529411764705,16.785714285714285,50900000.0,0,1771873398.8880322,1000
-1523470945.8524613,200,0.6655290102389079,23.968795709410045,50800000.0,0,1771873399.0737433,1000
-2333089618.068186,200,0.7377892030848329,24.664708042600072,48810000.0,0,1771873399.258097,1000
-3217310814.07184,200,0.8032128514056225,25.861732644865175,50770000.0,0,1771873399.4378257,1000
-2998887711.6864324,200,0.7811860940695297,25.291849255039438,50870000.0,0,1771873399.6202507,1000
-2069275836.4516,200,0.7557471264367817,25.75697865353038,50720000.0,0,1771873399.805888,1000
-3310849562.5664887,200,0.8105906313645621,26.11463485597905,50780000.0,0,1771873399.9776678,1000
40257491.03624797,200,0.14049586776859505,16.016528925619834,50830000.0,0,1771873400.1731317,1000
-3160468023.3067155,200,0.8096280087527352,26.305095342294468,50750000.0,0,1771873400.3682537,1000
-648845768.6233845,200,0.4950980392156863,21.26050420168067,50800000.0,0,1771873400.5687246,1000
-1588563839.7400882,200,0.684375,24.09642857142857,50880000.0,0,1771873400.7534199,1000
-2423987309.624421,200,0.7660668380462725,25.613661402864487,50730000.0,0,1771873400.9327586,1000
-2503111268.070054,200,0.7655860349127181,25.48913430708942,50740000.0,0,1771873401.1330762,1000
-1600552513.1184986,200,0.6891025641025641,24.336080586080588,50750000.0,0,1771873401.313968,1000
-545369980.3593055,200,0.46629213483146065,21.470304975922954,50760000.0,0,1771873401.4868686,1000
-353462080.56842005,200,0.36486486486486486,20.21042471042471,50690000.0,0,1771873401.69044,1000
-3060001947.2144966,200,0.7975460122699386,25.74992696465089,50710000.0,0,1771873401.8880155,1000
-2937716.1324962378,200,0.16666666666666666,16.28798185941043,50830000.0,0,1771873402.069905,1000
-312472178.53402144,200,0.3475609756097561,18.777003484320556,50780000.0,0,1771873402.2711325,1000
-2423967877.092718,200,0.7399527186761229,24.57480580884836,50830000.0,0,1771873402.4510343,1000
-2137996410.203117,200,0.7282321899736148,24.637768563889935,50820000.0,0,1771873402.6323926,1000
-1852836156.8334413,200,0.6930091185410334,24.20755536257056,50750000.0,0,1771873402.8156195,1000
-394188300.81218684,200,0.4024390243902439,20.346689895470384,50790000.0,0,1771873402.984564,1000
-2673523893.1289454,200,0.7471264367816092,24.68111658456486,50770000.0,0,1771873403.1657603,1000
-679514377.3943062,200,0.5121951219512195,21.708710801393728,50760000.0,0,1771873403.3522646,1000
-1334356397.236946,200,0.6545454545454545,23.985454545454544,50860000.0,0,1771873403.5598125,1000
-2406479721.394202,200,0.7400990099009901,24.736209335219236,50770000.0,0,1771873403.7490652,1000
-94917927.91126028,200,0.2440944881889764,18.398200224971877,50780000.0,0,1771873403.9358702,1000
-720852977.4945569,200,0.5339805825242718,22.299583911234397,50780000.0,0,1771873404.1291683,1000
-2153532223.641188,200,0.728021978021978,24.795133437990582,50890000.0,0,1771873404.354171,1000
-494060651.0965394,200,0.4308510638297872,20.03647416413374,50840000.0,0,1771873404.541427,1000
-1385310999.6839468,200,0.651685393258427,24.04601391118245,50710000.0,0,1771873404.7163193,1000
-660603376.8860162,200,0.465,20.548571428571428,50840000.0,0,1771873404.9173062,1000
-153864814.387047,200,0.2916666666666667,18.416666666666668,50820000.0,0,1771873405.1050675,1000
-2196016825.261459,200,0.7353689567430025,24.705198109778262,50820000.0,0,1771873405.281604,1000
-1424782496.24218,200,0.6416382252559727,23.294002925402243,50880000.0,0,1771873405.461418,1000
66544754.79622291,200,0.10743801652892562,15.076741440377804,50850000.0,0,1771873405.6435204,1000
