n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
142,5,10.0,fastest_first,0.7560016610156597,0.75,0.06681602271554968,0.41963229994681667,0.9463369764143713,0.8636553549634718,0,medium,48,0.3380281690140845,19,123,0.13380281690140844,0.6452712907794391,48
73,5,10.0,fastest_first,0.966584669335482,0.75,0.1252596426874309,0.31899580403893385,0.928998354280535,1.1679258100998062,0,spread,25,0.3424657534246575,14,59,0.1917808219178082,0.5911165336352705,25
134,5,10.0,fastest_first,0.8646836888893064,0.75,0.09411106196105574,0.504107225509947,0.9291915318592412,1.9798782037734055,0,tight,44,0.3283582089552239,18,116,0.13432835820895522,0.6442953452974222,44
43,5,10.0,fastest_first,0.808000792019056,0.75,0.07310752531946231,0.04532163466008811,0.9297624115512828,1.6362427699407864,0,medium,11,0.2558139534883721,6,37,0.13953488372093023,0.6429426205288494,11
37,5,10.0,fastest_first,0.6440262260174562,0.75,0.11357333970564469,0.21447402237063629,0.9625014986895142,1.3587290658835844,0,spread,9,0.24324324324324326,3,34,0.08108108108108109,0.6851416260735018,9
59,5,10.0,fastest_first,0.7223846599759621,0.75,0.051097111754064534,0.7116943971908272,0.9632575268664356,0.9137040697587571,0,medium,16,0.2711864406779661,5,54,0.0847457627118644,0.6922825546811711,16
24,5,10.0,fastest_first,0.6937871516298012,0.75,0.1903100444025577,0.6393895694776254,0.9085376621780452,1.1122695810680117,0,medium,4,0.16666666666666666,0,24,0.0,0.7413475443459198,4
138,5,10.0,fastest_first,0.8373928799398331,0.75,0.03809923486448644,0.3070997392507775,0.8919090973333017,1.1106818128992917,0,tight,47,0.34057971014492755,19,119,0.13768115942028986,0.6478947702600317,38
136,5,10.0,fastest_first,0.6899009209780445,0.75,0.0565270941818779,0.4642485366711289,0.9345288398213163,1.7595835148647632,0,medium,47,0.34558823529411764,13,123,0.09558823529411764,0.6818857301278972,47
20,5,10.0,fastest_first,0.9700075161460397,0.75,0.12390121851004815,0.22117091896185978,0.8129481614659695,0.6114536880447161,0,tight,4,0.2,1,19,0.05,0.7316075667898778,4
41,5,10.0,fastest_first,0.926150239575794,0.75,0.11275032537121837,0.05084731270100816,0.9259368151492797,0.09364773109904734,0,medium,13,0.3170731707317073,8,33,0.1951219512195122,0.6047117775565979,13
138,5,10.0,fastest_first,0.6996705976014538,0.75,0.009070425405204195,0.07557045298365882,0.8867650933773079,0.8162882230086657,0,tight,30,0.21739130434782608,8,130,0.057971014492753624,0.6929350949723487,30
