n_drones,num_detected,num_intercepted,num_passed,success_rate,civil_risk,missiles_used,detection_rate,weather_factor,terrain_factor,radar_jam,comm_jam_level,strategy,num_units,missiles_per_unit_avg
101,38,20,81,0.19801980198019803,0.46096430396129257,38,0.37623762376237624,0.990869673688527,0.7034539803614352,0.08188521195393778,0.16232621009820963,most_threat,8,10.0
142,45,16,126,0.11267605633802817,0.4866067695288163,45,0.31690140845070425,0.6865331110523308,0.7212886729664076,0.017322680030342392,0.3022304644989048,most_threat,8,10.0
89,21,11,78,0.12359550561797752,0.5005433987459108,21,0.23595505617977527,0.6452973806559279,0.7850936078999022,0.04084400687241251,0.2228400750329224,most_threat,8,10.0
129,27,5,124,0.03875968992248062,0.5372050628738354,27,0.20930232558139536,0.676597363972321,0.583650689996575,0.1397995324899575,0.24537633267013986,most_threat,8,10.0
103,32,7,96,0.06796116504854369,0.5259445143544228,32,0.3106796116504854,0.6178226526470613,0.8922207710353645,0.04750340115523606,0.23091817932622252,most_threat,8,10.0
85,28,6,79,0.07058823529411765,0.520087158921057,28,0.32941176470588235,0.6208739967865451,0.9696120680856033,0.06942328437289845,0.6130197916307853,most_threat,8,10.0
150,71,33,117,0.22,0.42776426884739993,71,0.47333333333333333,0.9681764145934475,0.8218163987750177,0.050657151776815325,0.3891449666644212,most_threat,8,10.0
56,15,4,52,0.07142857142857142,0.5422826832823343,15,0.26785714285714285,0.6444677331015365,0.7951076178143035,0.09748064251598007,0.2796695609622393,most_threat,8,10.0
78,41,19,59,0.24358974358974358,0.4305467275336123,41,0.5256410256410257,0.8752148534212515,0.8259954269329275,0.049690842070789346,0.20980840695392539,most_threat,8,10.0
90,12,2,88,0.022222222222222223,0.5854300651696973,12,0.13333333333333333,0.7163439895771724,0.5326371923508291,0.18016944042346014,0.22826412337237395,most_threat,8,10.0
146,48,17,129,0.11643835616438356,0.4983597725219521,48,0.3287671232876712,0.8735475991352339,0.5382936137085299,0.03816878969477214,0.3730191638699446,most_threat,8,10.0
101,49,23,78,0.22772277227722773,0.43525430750592103,49,0.48514851485148514,0.9918870001543146,0.8474280398946598,0.011443832771059969,0.27910887372433274,most_threat,8,10.0
68,18,6,62,0.08823529411764706,0.49850574189230157,18,0.2647058823529412,0.6234891737497326,0.8267475348572716,0.02914612400122203,0.1507583513916345,most_threat,8,10.0
70,22,8,62,0.11428571428571428,0.5211590818523797,22,0.3142857142857143,0.8034431197349017,0.6259654023411516,0.07979568075247351,0.032687419010694586,most_threat,8,10.0
146,49,17,129,0.11643835616438356,0.48267034795666863,49,0.3356164383561644,0.7694605377811174,0.7322365964160793,0.038276496103294234,0.32277590648180216,most_threat,8,10.0
130,39,15,115,0.11538461538461539,0.48406887500490065,39,0.3,0.9676410805112396,0.5635117863485686,0.15989566721151652,0.37290879015791584,most_threat,8,10.0
135,24,6,129,0.044444444444444446,0.5335403163990312,24,0.17777777777777778,0.7424393813542743,0.60263889329218,0.14695174417399187,0.49901919044336546,most_threat,8,10.0
81,43,21,60,0.25925925925925924,0.4236405077830988,43,0.5308641975308642,0.9933990986796915,0.9617654412876497,0.15123016566478245,0.38625300664307377,most_threat,8,10.0
149,62,25,124,0.16778523489932887,0.466772372364118,62,0.4161073825503356,0.8953209882409061,0.7652954657605424,0.1481105078170575,0.3903063630384993,most_threat,8,10.0
