n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
180,5,10.0,random,0.7879972110640519,0.75,0.10526104880729452,0.27463450445609355,0.9723922108797804,1.4466881629274555,0,spread,59,0.3277777777777778,22,158,0.12222222222222222,0.6590373445929895,59
18,5,10.0,random,0.709281529999318,0.75,0.06171218051247861,0.2845133828862593,0.9098330394820573,1.7444445384105958,0,spread,6,0.3333333333333333,2,16,0.1111111111111111,0.6660305566374531,6
109,5,10.0,random,0.7230374462393159,0.75,0.038028772125685215,0.5669357840451773,0.904047693663415,0.7292860148210114,0,medium,39,0.3577981651376147,15,94,0.13761467889908258,0.6482726975416941,39
175,5,10.0,random,0.8934594755741646,0.75,0.07553276038781781,0.538321964345434,0.9684146414634207,1.288252860458204,0,spread,61,0.3485714285714286,16,159,0.09142857142857143,0.6737074953122733,40
181,5,10.0,random,0.9671166574176849,0.75,0.020119951867343305,0.3334528581796801,0.8304453350241989,1.585784803952985,0,medium,72,0.39779005524861877,21,160,0.11602209944751381,0.6713336733845164,54
133,5,10.0,random,0.7150276743351489,0.75,0.11283614127696984,0.10327058564061119,0.8845155773828588,0.07259501063874452,0,spread,39,0.2932330827067669,15,118,0.11278195488721804,0.6722935817402821,39
100,5,10.0,random,0.6361977662690849,0.75,0.08466897164946673,0.45454505069955725,0.946264333909542,0.6934582493692516,0,spread,16,0.16,7,93,0.07,0.6890662942196835,16
42,5,10.0,random,0.7829502360927145,0.75,0.05428413388307398,0.5486174811353981,0.9357907596835175,0.11256918844053665,0,medium,23,0.5476190476190477,5,37,0.11904761904761904,0.6625679800688361,23
149,5,10.0,random,0.6543467073510572,0.75,0.11443471755609971,0.6089606160400002,0.8842291400033037,1.764814368340954,0,medium,41,0.2751677852348993,8,141,0.053691275167785234,0.7155156399567044,38
134,5,10.0,random,0.7965518729545368,0.75,0.03535999895971861,0.15248143576200326,0.8934651247026606,1.3230141133564624,0,tight,42,0.31343283582089554,13,121,0.09701492537313433,0.6711989744742407,42
175,5,10.0,random,0.6996499993161465,0.75,0.09864085629162353,0.26041636898829457,0.8525905170783111,1.7330717247512242,1,tight,41,0.2342857142857143,0,175,0.0,0.7454199182027912,41
182,5,10.0,random,0.78218511589556,0.75,0.05727904758673249,0.3962386466293742,0.8820436984760311,1.8030887708294843,0,tight,55,0.3021978021978022,22,160,0.12087912087912088,0.6595620203235617,48
78,5,10.0,random,0.8401102643281417,0.75,0.07563751156379271,0.32493415665100644,0.9010102852181349,1.9356671141402397,0,spread,35,0.44871794871794873,16,62,0.20512820512820512,0.6009723481355713,35
196,5,10.0,random,0.8948987677255283,0.75,0.14531991533920313,0.11804364752002991,0.9767381934994843,1.064622847117606,0,medium,63,0.32142857142857145,25,171,0.12755102040816327,0.6522262443615089,48
161,5,10.0,random,0.7409162845141151,0.75,0.18909997617443305,0.1412533109647842,0.9728235610024774,0.41459158743390034,0,tight,44,0.2732919254658385,11,150,0.06832298136645963,0.6948003288754447,30
33,5,10.0,random,0.6691026232254789,0.75,0.05539895184238112,0.3286007591506607,0.92624120635816,0.06890143381342906,0,tight,6,0.18181818181818182,3,30,0.09090909090909091,0.6783635215511143,6
