n_drones,num_detected,num_intercepted,num_passed,success_rate,civil_risk,missiles_used,detection_rate,weather_factor,terrain_factor,radar_jam,comm_jam_level,strategy,num_units,missiles_per_unit_avg
90,38,13,77,0.14444444444444443,0.4703000526151073,38,0.4222222222222222,0.7048974179324717,0.8710231803003383,0.01025993111725344,0.20840804343601735,most_threat,10,10.0
73,25,15,58,0.2054794520547945,0.4194247051241379,25,0.3424657534246575,0.803668981603662,0.7590490366827942,0.0644510908323299,0.4048823805524531,most_threat,10,10.0
105,25,9,96,0.08571428571428572,0.5137637477647536,25,0.23809523809523808,0.6556636654688388,0.601354779152012,0.04660400677887847,0.31743791186961134,most_threat,10,10.0
53,18,6,47,0.11320754716981132,0.5178534663094373,18,0.33962264150943394,0.7642109014138878,0.5192661738511302,0.045789999794523556,0.24966714414094437,most_threat,10,10.0
126,49,17,109,0.1349206349206349,0.4928910820879181,49,0.3888888888888889,0.7920795957091004,0.8040591746835359,0.03274142793453654,0.19972350302791214,most_threat,10,10.0
101,58,30,71,0.297029702970297,0.39797474578760816,58,0.5742574257425742,0.9521576106150772,0.9969902922674652,0.11544219338688644,0.41631028986114654,most_threat,10,10.0
139,41,9,130,0.06474820143884892,0.5432250116701479,41,0.2949640287769784,0.6892484164123852,0.7639247578998859,0.15671959184373505,0.12812323104206233,most_threat,10,10.0
53,18,7,46,0.1320754716981132,0.495062718388502,18,0.33962264150943394,0.8490416212405104,0.7782799014963385,0.06119817749002912,0.49320685561601824,most_threat,10,10.0
71,20,5,66,0.07042253521126761,0.5184178395276356,20,0.28169014084507044,0.7381612932611405,0.6154812535253862,0.06440759582394805,0.552387145813543,most_threat,10,10.0
132,36,15,117,0.11363636363636363,0.4976608932868935,36,0.2727272727272727,0.9588418153740872,0.5626325362436562,0.1410429576153682,0.14520462491524225,most_threat,10,10.0
56,20,10,46,0.17857142857142858,0.45294998694939376,20,0.35714285714285715,0.9246126162124567,0.8803566052033489,0.09790431178166088,0.17336092864227182,most_threat,10,10.0
134,24,7,127,0.05223880597014925,0.5184206087085941,24,0.1791044776119403,0.606432560801689,0.8139416439626541,0.19636724724892732,0.39919249891802894,most_threat,10,10.0
114,38,13,101,0.11403508771929824,0.47825699779030995,38,0.3333333333333333,0.81403780739098,0.7105376261256042,0.11357520260446312,0.30003407477865957,most_threat,10,10.0
55,14,9,46,0.16363636363636364,0.45393600362818265,14,0.2545454545454545,0.8076858386328075,0.5685226892822546,0.06823789160617368,0.5486942902225395,most_threat,10,10.0
84,28,9,75,0.10714285714285714,0.5089868069540708,28,0.3333333333333333,0.7897085995711192,0.9645024726865192,0.09558992830133801,0.21424891636231339,most_threat,10,10.0
109,20,4,105,0.03669724770642202,0.5533794613007986,20,0.1834862385321101,0.7422777268014578,0.5531030415353737,0.022768371677603014,0.3671025639387937,most_threat,10,10.0
68,25,8,60,0.11764705882352941,0.5229210950873348,25,0.36764705882352944,0.775239205395486,0.7368804431532194,0.0684468256625979,0.3137186768063455,most_threat,10,10.0
64,14,5,59,0.078125,0.5011272637652547,14,0.21875,0.8773117330846425,0.6800688865725353,0.2180682688170483,0.4585449345296483,most_threat,10,10.0
77,34,12,65,0.15584415584415584,0.467867136079889,34,0.44155844155844154,0.8249411418157389,0.9902554197659563,0.1470580227744748,0.32008834569618305,most_threat,10,10.0
79,39,14,65,0.17721518987341772,0.4309128831769076,39,0.4936708860759494,0.9946547120601189,0.9924456013529254,0.08098138802757736,0.31213175197323606,most_threat,10,10.0
54,19,12,42,0.2222222222222222,0.4500648680064759,19,0.35185185185185186,0.9337409619156583,0.7570616232017884,0.11875051033007111,0.5599667172433421,most_threat,10,10.0
86,24,8,78,0.09302325581395349,0.5246466415385003,24,0.27906976744186046,0.6978762375751408,0.834292321156513,0.19825121887016298,0.08133184334190857,most_threat,10,10.0
