n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
126,5,10.0,most_threat,0.784789615556112,0.75,0.016371847104248403,0.28450850639160175,0.8934507919501445,0.5094841429860031,0,medium,45,0.35714285714285715,13,113,0.10317460317460317,0.6937533599739392,36
190,5,10.0,most_threat,0.892298766738998,0.75,0.030341490918757624,0.20011530040725767,0.9274386677851298,1.2660155850640766,0,spread,79,0.41578947368421054,10,180,0.05263157894736842,0.708557459339099,31
98,5,10.0,most_threat,0.6596698857817022,0.75,0.005961787379977841,0.7639448592579622,0.9302274684101206,1.161527206634378,0,tight,27,0.2755102040816326,4,94,0.04081632653061224,0.7206078703465206,27
94,5,10.0,most_threat,0.6530920565484826,0.75,0.11816937473360979,0.12317026145870456,0.9247602133353707,0.9897044258421297,0,tight,24,0.2553191489361702,7,87,0.07446808510638298,0.7037008725633935,24
72,5,10.0,most_threat,0.6823131677530818,0.75,0.20326182924971672,0.32278446463009103,0.9667281784853476,1.6237456760394833,0,medium,22,0.3055555555555556,7,65,0.09722222222222222,0.6871660753508037,22
159,5,10.0,most_threat,0.6798878068035136,0.75,0.17289827583697906,0.15228676506124902,0.8881796431891459,0.4530210849389966,0,spread,38,0.2389937106918239,5,154,0.031446540880503145,0.7281175944741248,20
157,5,10.0,most_threat,0.8079964466518269,0.75,0.05474201397416948,0.2503544084724646,0.8879451031700224,1.180290685673109,0,medium,53,0.3375796178343949,20,137,0.12738853503184713,0.6449668572851337,42
160,5,10.0,most_threat,0.7410130303911137,0.75,0.053735885758179114,0.20898981567471972,0.8163914729258438,0.15907844279469452,1,tight,44,0.275,0,160,0.0,0.7495704633076545,39
26,5,10.0,most_threat,0.8838509606485149,0.75,0.17083724860494812,0.23978506545340691,0.9649400530833493,0.23593186647807118,0,tight,6,0.23076923076923078,1,25,0.038461538461538464,0.7225575080665644,6
11,5,10.0,most_threat,0.8518464640098948,0.75,0.09693815448912996,0.23161743420349476,0.9523977785199579,0.8161309050094538,0,tight,3,0.2727272727272727,1,10,0.09090909090909091,0.6405949399391528,3
12,5,10.0,most_threat,0.7106157693173025,0.75,0.09470852770151365,0.4905619333048155,0.9645757975414928,1.1241973945784605,0,spread,6,0.5,3,9,0.25,0.6127892596258584,6
123,5,10.0,most_threat,0.9878572100545587,0.75,0.06321626565734269,0.3275283479488442,0.8098010411490879,1.6092828749366574,0,tight,43,0.34959349593495936,13,110,0.10569105691056911,0.6544453777585135,43
174,5,10.0,most_threat,0.7138695646161441,0.75,0.04704151502138149,0.36496865051733035,0.9821087697199378,0.9334607534040271,0,spread,57,0.3275862068965517,16,158,0.09195402298850575,0.6678116365493506,42
169,5,10.0,most_threat,0.931936709084701,0.75,0.07234536897252268,0.2349321801691879,0.9011932234860475,0.06201364773549778,0,tight,59,0.34911242603550297,16,153,0.09467455621301775,0.6688770606675875,46
102,5,10.0,most_threat,0.6033210755556061,0.75,0.039911952984017215,0.16954605215926338,0.994908483067339,1.2540704266320746,0,tight,22,0.21568627450980393,8,94,0.0784313725490196,0.7015790712222545,22
116,5,10.0,most_threat,0.6841114962965446,0.75,0.07434810699356496,0.23713157953034428,0.8846508136940447,1.6991818993016818,0,medium,33,0.28448275862068967,9,107,0.07758620689655173,0.6977881260185647,33
197,5,10.0,most_threat,0.637644526755773,0.75,0.148322859602717,0.5508885081555531,0.9289361553350903,0.4848078202545647,0,spread,47,0.23857868020304568,10,187,0.050761421319796954,0.6992542637120759,47
29,5,10.0,most_threat,0.9834735882851464,0.75,0.045999072377601084,0.1722936398737199,0.8718240644599773,0.4869704710583218,0,spread,11,0.3793103448275862,6,23,0.20689655172413793,0.5938296039234217,11
200,5,10.0,most_threat,0.7331741331120728,0.75,0.017084793203451038,0.14791262420147655,0.8717085914924827,0.3679260211818942,0,spread,60,0.3,22,178,0.11,0.670433157518313,58
119,5,10.0,most_threat,0.6006444094231939,0.75,0.14890387870196783,0.4895366221006056,0.855949251562485,1.401948416225903,0,medium,28,0.23529411764705882,8,111,0.06722689075630252,0.7169400257393744,28
130,5,10.0,most_threat,0.6034768057940395,0.75,0.11866447652442655,0.24479096704749928,0.9229366488326308,0.116850839214927,0,tight,32,0.24615384615384617,7,123,0.05384615384615385,0.7010417486124093,32
166,5,10.0,most_threat,0.7749098592889033,0.75,0.03062872723863957,0.4908092554109897,0.92122984657598,0.7891255450750307,0,medium,61,0.3674698795180723,10,156,0.060240963855421686,0.6985667275112813,36
112,5,10.0,most_threat,0.6415205331558834,0.75,0.08850847070054427,0.1326108682484117,0.9877116014701044,0.8150140774911176,0,spread,33,0.29464285714285715,10,102,0.08928571428571429,0.6859665494067093,33
87,5,10.0,most_threat,0.697552628744469,0.75,0.06464659461677248,0.23761968741904604,0.899695359651008,0.15618188100043118,0,medium,26,0.2988505747126437,8,79,0.09195402298850575,0.6767457946819554,26
191,5,10.0,most_threat,0.9907943255782617,0.75,0.040010385698097,0.18383081863194772,0.964378561979887,1.6117164036553067,0,tight,78,0.4083769633507853,23,168,0.12041884816753927,0.654436355398547,34
120,5,10.0,most_threat,0.6842741101551679,0.75,0.1657752965428159,0.36481094043398327,0.8713067956076381,0.5676678241628574,0,medium,32,0.26666666666666666,7,113,0.058333333333333334,0.7195130403837133,32
144,5,10.0,most_threat,0.8824884790245344,0.75,0.029025585778883742,0.11525542851045638,0.9617570426607057,1.1278066954588635,0,spread,60,0.4166666666666667,23,121,0.1597222222222222,0.6287513084394551,45
185,5,10.0,most_threat,0.9003518411553066,0.75,0.10409171220410758,0.2840666007200525,0.859278268026461,0.1588678926499465,0,medium,66,0.3567567567567568,22,163,0.11891891891891893,0.6511555533598503,58
166,5,10.0,most_threat,0.9075989565634924,0.75,0.0335438016251751,0.3174613297715796,0.8980656332468436,0.4150488596407551,0,spread,76,0.4578313253012048,21,145,0.12650602409638553,0.650017585650483,58
185,5,10.0,most_threat,0.691847407363091,0.75,0.030418897228375902,0.03218264201301259,0.9137897395413737,1.6212186961774802,0,medium,48,0.2594594594594595,11,174,0.05945945945945946,0.6995714413710935,41
106,5,10.0,most_threat,0.614422783240759,0.75,0.1776227457241814,0.3725310262921844,0.9004606196539104,0.9013013623614539,1,tight,22,0.20754716981132076,0,106,0.0,0.7462903015091402,22
101,5,10.0,most_threat,0.6034236814946975,0.75,0.11654299403055948,0.13557911541161569,0.9172731518954993,0.6838459487480186,0,spread,19,0.18811881188118812,8,93,0.07920792079207921,0.6938456386469505,19
27,5,10.0,most_threat,0.9642611585530457,0.75,0.10640826638039726,0.18837016623220898,0.9539436499754526,1.328633953165513,0,tight,10,0.37037037037037035,1,26,0.037037037037037035,0.7007940182254572,10
37,5,10.0,most_threat,0.9384360049051179,0.75,0.057076608048256164,0.16574134209174793,0.8930122335569607,0.062148748492173,1,tight,14,0.3783783783783784,0,37,0.0,0.7562352575350687,14
49,5,10.0,most_threat,0.6144416697507169,0.75,0.10959169637629702,0.22834137799780574,0.8940662684144787,1.0652090828561807,0,spread,12,0.24489795918367346,3,46,0.061224489795918366,0.6928804469457347,12
190,5,10.0,most_threat,0.7785424655025881,0.75,0.08756143226461,0.15497200524548072,0.9077543822571263,0.8995000908205488,0,medium,51,0.26842105263157895,20,170,0.10526315789473684,0.6616535544815416,51
127,5,10.0,most_threat,0.9708972467507861,0.75,0.07385089284282403,0.33751414814148156,0.8291935225795994,0.4135227929074399,0,medium,38,0.2992125984251969,18,109,0.14173228346456693,0.6193117825004311,38
142,5,10.0,most_threat,0.9314537332272556,0.75,0.04820769691936775,0.2879265066818997,0.8119164185747688,0.0876122152371801,0,tight,54,0.38028169014084506,16,126,0.11267605633802817,0.6591488845631862,50
128,5,10.0,most_threat,0.8397727549728693,0.75,0.0953076488393333,0.08120419653469943,0.8558458200587313,0.2904504243215409,0,tight,39,0.3046875,18,110,0.140625,0.6374490968042907,39
184,5,10.0,most_threat,0.9950005134619057,0.75,0.12300987277674422,0.149691918734431,0.8993364484889186,1.7035873418471519,0,tight,58,0.31521739130434784,19,165,0.10326086956521739,0.6797494038415374,46
105,5,10.0,most_threat,0.8428620807252211,0.75,0.0514962760945011,0.3381927997833886,0.8746804158101638,1.34341806934923,0,tight,31,0.29523809523809524,11,94,0.10476190476190476,0.6788720072685309,31
162,5,10.0,most_threat,0.9134797061760376,0.75,0.13517170303066173,0.4206090988847579,0.8720148542316748,0.4072979109301307,0,medium,51,0.3148148148148148,18,144,0.1111111111111111,0.6704737737037679,51
162,5,10.0,most_threat,0.7064919404492295,0.75,0.09775104908295577,0.45219633709360096,0.9793509033195433,1.3331130813015508,0,medium,45,0.2777777777777778,25,137,0.15432098765432098,0.6275445595197778,45
15,5,10.0,most_threat,0.6657595569849307,0.75,0.11373007101639096,0.33103554775892197,0.9735939914602606,1.7174652520557974,0,spread,3,0.2,2,13,0.13333333333333333,0.6604940038847439,3
142,5,10.0,most_threat,0.8009062508063102,0.75,0.022928306117392865,0.50097518735748,0.8529310305298092,0.2079061149003012,0,spread,59,0.4154929577464789,18,124,0.1267605633802817,0.6567090357117957,59
120,5,10.0,most_threat,0.6247070956037375,0.75,0.04335476559731306,0.28499790670697656,0.970819205651589,0.7776244471829827,0,medium,26,0.21666666666666667,7,113,0.058333333333333334,0.707517672904207,26
111,5,10.0,most_threat,0.7879285908121326,0.75,0.04774465920307766,0.14387024092296488,0.9347828122347508,1.8497286404191289,0,tight,37,0.3333333333333333,12,99,0.10810810810810811,0.6753773725885616,37
165,5,10.0,most_threat,0.8326256946409952,0.75,0.03235488578862637,0.7404495442257528,0.9739460627114795,0.45917786674859573,0,spread,65,0.3939393939393939,18,147,0.10909090909090909,0.6698124117501714,37
178,5,10.0,most_threat,0.8304823595475536,0.75,0.22674566729825754,0.1434520979203856,0.8893140473926419,0.3345130311273299,0,spread,48,0.2696629213483146,14,164,0.07865168539325842,0.7017658537327621,46
159,5,10.0,most_threat,0.6697298287095664,0.75,0.034858393342701244,0.4437380380658007,0.8415081900183288,1.9589161775943211,0,medium,51,0.32075471698113206,5,154,0.031446540880503145,0.7280263139462044,25
49,5,10.0,most_threat,0.6435627192714449,0.75,0.037606152659162485,0.4174350436169114,0.906550803593345,1.7999817598726209,1,tight,13,0.2653061224489796,0,49,0.0,0.7270850952519428,13
143,5,10.0,most_threat,0.6235382941975363,0.75,0.03420289878535053,0.27103350346731736,0.8819509866862032,0.6653446649687149,0,medium,42,0.2937062937062937,12,131,0.08391608391608392,0.6725387544182801,42
164,5,10.0,most_threat,0.8918354034043661,0.75,0.08149564567546916,0.1961422316049731,0.9135083076698693,0.525340765095043,0,spread,66,0.4024390243902439,20,144,0.12195121951219512,0.6532740647618748,39
186,5,10.0,most_threat,0.9873187307093502,0.75,0.026702469743665514,0.2771588775967204,0.894854108765775,1.9749734149386518,0,spread,93,0.5,31,155,0.16666666666666666,0.6297529695774335,68
97,5,10.0,most_threat,0.6260492649493425,0.75,0.05612564917484119,0.31404794211794146,0.8269743115486232,1.5148708786856786,0,tight,17,0.17525773195876287,3,94,0.030927835051546393,0.7302750826922674,17
186,5,10.0,most_threat,0.65580995038338,0.75,0.027654054350152123,0.2897810999567135,0.9667622521868124,0.5798148017510938,0,medium,49,0.26344086021505375,13,173,0.06989247311827956,0.6881006053018348,31
35,5,10.0,most_threat,0.8703086642160719,0.75,0.177655450906084,0.10656622692352084,0.9770996945981092,0.4889788341609538,0,spread,18,0.5142857142857142,10,25,0.2857142857142857,0.5142921116338789,18
18,5,10.0,most_threat,0.9302977182349766,0.75,0.04880905708216343,0.6931992716486335,0.863862290941842,0.7486312002840714,0,spread,11,0.6111111111111112,4,14,0.2222222222222222,0.604950629595226,11
75,5,10.0,most_threat,0.6958058100524509,0.75,0.08308838264952713,0.12325670260130007,0.9426872919018338,0.0569748083861934,0,tight,23,0.30666666666666664,7,68,0.09333333333333334,0.6776751397963214,23
198,5,10.0,most_threat,0.9134727128087764,0.75,0.09210081469180528,0.28038247791822324,0.9668216415699304,1.08820589310876,0,tight,63,0.3181818181818182,18,180,0.09090909090909091,0.6767193721264725,47
109,5,10.0,most_threat,0.9479399964962748,0.75,0.11516741147462715,0.2922308429849367,0.9407282445090324,1.4801109815145308,0,spread,41,0.3761467889908257,16,93,0.14678899082568808,0.6503809234936307,41
134,5,10.0,most_threat,0.8690934749439785,0.75,0.11622263810623155,0.7395870247992409,0.8898167679018287,1.4887045330081004,0,spread,50,0.373134328358209,15,119,0.11194029850746269,0.6575639226596417,47
68,5,10.0,most_threat,0.700370750689758,0.75,0.03587827553994082,0.4279524619546712,0.9002823364788983,1.6885169901971704,0,medium,15,0.22058823529411764,2,66,0.029411764705882353,0.7446540227414211,15
108,5,10.0,most_threat,0.7853259144480882,0.75,0.018630278587711185,0.1984980207436065,0.9523904425705279,0.21663625488293992,0,tight,28,0.25925925925925924,10,98,0.09259259259259259,0.6844441067935138,28
140,5,10.0,most_threat,0.9680705832738408,0.75,0.08189095456556786,0.24788889504344488,0.8652226692858088,0.5190973007187685,0,spread,68,0.4857142857142857,5,135,0.03571428571428571,0.7180602748297763,24
127,5,10.0,most_threat,0.8850177977304021,0.75,0.06385685439475998,0.506498612704692,0.8869291757854448,0.27477023327032435,1,tight,48,0.3779527559055118,0,127,0.0,0.7648580136785242,48
14,5,10.0,most_threat,0.8951202862424736,0.75,0.03175761188400602,0.3513445075636896,0.8449895776218319,0.33577300275652355,0,spread,10,0.7142857142857143,4,10,0.2857142857142857,0.528265275480189,10
136,5,10.0,most_threat,0.8375361060757941,0.75,0.08732448641604121,0.21072626702817285,0.8687479843493076,0.19604934357869186,0,spread,47,0.34558823529411764,17,119,0.125,0.6571021510472392,47
12,5,10.0,most_threat,0.9355420480837815,0.75,0.09679381361388593,0.27034476380782624,0.8632118088860439,1.3742838639002783,0,spread,6,0.5,2,10,0.16666666666666666,0.5635869276970721,6
21,5,10.0,most_threat,0.8188335707301786,0.75,0.03781107168153885,0.3040660777150913,0.909937245060425,0.804495253834816,0,spread,7,0.3333333333333333,2,19,0.09523809523809523,0.6702270134060306,7
131,5,10.0,most_threat,0.7358535765218303,0.75,0.09863994693384101,0.2051887263849213,0.9822458877039694,1.2223437176716287,0,spread,52,0.3969465648854962,18,113,0.13740458015267176,0.654544413796641,46
40,5,10.0,most_threat,0.738394908621623,0.75,0.04057644029252156,0.1849460345042009,0.8362962024292262,0.46207063769944656,0,medium,8,0.2,3,37,0.075,0.6888612699294414,8
72,5,10.0,most_threat,0.8705187294273922,0.75,0.10564516130899076,0.20296630186442294,0.8873345547989653,0.9073991729950557,0,spread,32,0.4444444444444444,8,64,0.1111111111111111,0.663807577588218,32
181,5,10.0,most_threat,0.6324311782229945,0.75,0.046981114090944645,0.2000219667264893,0.9132059137939724,0.6142888563890367,0,medium,54,0.2983425414364641,12,169,0.06629834254143646,0.696392975791288,42
105,5,10.0,most_threat,0.7773142103855198,0.75,0.09233764128126437,0.1189794400287856,0.9042080340436968,0.6833615304840865,0,spread,33,0.3142857142857143,11,94,0.10476190476190476,0.6735837065030016,33
170,5,10.0,most_threat,0.6174255942596599,0.75,0.17060027877624862,0.16983616381999053,0.8756298491926549,0.684408820339885,0,spread,37,0.21764705882352942,4,166,0.023529411764705882,0.7290075586531922,37
145,5,10.0,most_threat,0.9443023426106115,0.75,0.10401541904293973,0.4721367409126594,0.9535468180531725,1.4442646462956918,0,medium,47,0.32413793103448274,24,121,0.16551724137931034,0.6296738546925306,41
54,5,10.0,most_threat,0.9922488254301335,0.75,0.05343340187769299,0.539239315684211,0.8372060436470232,1.356479703289199,0,spread,25,0.46296296296296297,9,45,0.16666666666666666,0.6232057592582477,25
75,5,10.0,most_threat,0.7400115009651231,0.75,0.05844277446743497,0.1683700543693322,0.934123758096807,1.301652525670853,0,spread,16,0.21333333333333335,6,69,0.08,0.6896895406156656,16
59,5,10.0,most_threat,0.8808943842962197,0.75,0.13458821205592628,0.47653544890830707,0.9015668339258108,1.5802163223690031,0,tight,24,0.4067796610169492,8,51,0.13559322033898305,0.6464008698461594,24
157,5,10.0,most_threat,0.9199395431459089,0.75,0.08593928340985027,0.25435926748963245,0.9909593083194331,1.3446678763272755,0,spread,58,0.36942675159235666,17,140,0.10828025477707007,0.6693972905818371,44
191,5,10.0,most_threat,0.9137350444456152,0.75,0.09159749680151315,0.26011328566055075,0.9093456766425482,1.3728211608981653,0,tight,68,0.35602094240837695,19,172,0.09947643979057591,0.6853664074004195,48
191,5,10.0,most_threat,0.6977954404605687,0.75,0.15113111898008816,0.552453672779877,0.9619071558788097,1.2214646422778186,0,spread,51,0.2670157068062827,17,174,0.08900523560209424,0.6743699465870835,51
54,5,10.0,most_threat,0.8281729415946467,0.75,0.0843877839937734,0.3567386117904596,0.9654560818465314,0.17985941964538665,0,tight,18,0.3333333333333333,6,48,0.1111111111111111,0.6658965632564612,18
60,5,10.0,most_threat,0.7562702238660538,0.75,0.07646289740315931,0.2951135515470389,0.9330307986932005,1.4108704862870196,0,medium,18,0.3,8,52,0.13333333333333333,0.6249599721234641,18
174,5,10.0,most_threat,0.8040015801079466,0.75,0.13744707410946405,0.33085117053875446,0.8423330790231376,0.26189006190320163,0,medium,50,0.28735632183908044,8,166,0.04597701149425287,0.7296857193125044,33
138,5,10.0,most_threat,0.6177095821959622,0.75,0.17103286691318792,0.20395083543648795,0.8669214702613508,1.819961532721383,0,spread,35,0.2536231884057971,8,130,0.057971014492753624,0.6916031191615872,35
122,5,10.0,most_threat,0.8914667269557706,0.75,0.09806539689508074,0.2766459612451046,0.9152572353024144,0.952098340123029,0,tight,34,0.2786885245901639,17,105,0.13934426229508196,0.6350857924800809,34
153,5,10.0,most_threat,0.7356607937547528,0.75,0.02761620277417704,0.3360298555036305,0.8945699808763565,1.0068494961758059,0,spread,50,0.32679738562091504,10,143,0.06535947712418301,0.6951387148128206,47
188,5,10.0,most_threat,0.7298096805405563,0.75,0.09263549240870077,0.3720884805812871,0.965012572939962,1.5077787701916703,0,spread,54,0.2872340425531915,16,172,0.0851063829787234,0.6777095433186014,46
53,5,10.0,most_threat,0.9675062386263479,0.75,0.046066141002097695,0.0752996988009916,0.9258340479135239,1.0085239179281245,0,tight,19,0.3584905660377358,11,42,0.20754716981132076,0.594349225814571,19
196,5,10.0,most_threat,0.9094910794381647,0.75,0.02356746412402473,0.496970494112611,0.9206976773272808,1.3338306172235255,0,spread,85,0.4336734693877551,20,176,0.10204081632653061,0.6728868106941286,42
81,5,10.0,most_threat,0.8428336137483912,0.75,0.1331465127218555,0.4991236282873682,0.8592444651931477,0.028735263703853597,0,tight,24,0.2962962962962963,6,75,0.07407407407407407,0.7000114837709872,24
68,5,10.0,most_threat,0.9283874305192901,0.75,0.06361947355842114,0.3070420604610148,0.8452134762624923,1.3647281353838858,0,tight,21,0.3088235294117647,8,60,0.11764705882352941,0.6711782128798547,21
37,5,10.0,most_threat,0.9308038730429963,0.75,0.14743434361439345,0.19458483377935049,0.8253418359508015,0.6028870580172727,0,tight,11,0.2972972972972973,5,32,0.13513513513513514,0.6253265754979868,11
193,5,10.0,most_threat,0.8624401575558889,0.75,0.035120023508594576,0.3234219555032213,0.8891352958959948,1.8698958320510526,0,tight,51,0.26424870466321243,17,176,0.08808290155440414,0.6871756655371499,51
112,5,10.0,most_threat,0.6544068925947549,0.75,0.12982948273661662,0.20463793684830855,0.9805178458549235,1.9057265498971439,0,tight,32,0.2857142857142857,12,100,0.10714285714285714,0.6624470641338777,32
114,5,10.0,most_threat,0.9663977991661906,0.75,0.01853252035742795,0.5339769241567914,0.8945164726711257,0.33088398666923324,0,medium,46,0.40350877192982454,18,96,0.15789473684210525,0.6210665247552041,46
58,5,10.0,most_threat,0.8574118027664122,0.75,0.04995219115631044,0.10717421073580846,0.8790432962726823,1.1907246144237464,0,spread,16,0.27586206896551724,6,52,0.10344827586206896,0.6738873505737625,16
182,5,10.0,most_threat,0.6382172048208749,0.75,0.08284325954262281,0.23732055048731845,0.9864644449761922,0.3029457687307253,0,tight,34,0.18681318681318682,10,172,0.054945054945054944,0.707411534042834,34
82,5,10.0,most_threat,0.7164818068271424,0.75,0.08608422393161592,0.24141930593820832,0.9866034091352696,0.00021599097913993504,0,spread,27,0.32926829268292684,10,72,0.12195121951219512,0.6722964875915162,27
116,5,10.0,most_threat,0.7482737330067966,0.75,0.1031306066373279,0.33327096678575435,0.9280886461614145,1.2550424363054855,0,medium,38,0.3275862068965517,12,104,0.10344827586206896,0.6666095091771452,38
19,5,10.0,most_threat,0.6343972453122187,0.75,0.16809512082799244,0.2975149678947153,0.8798820164477533,0.5760487830188112,0,tight,3,0.15789473684210525,0,19,0.0,0.7680444369416494,3
142,5,10.0,most_threat,0.7560016610156597,0.75,0.06681602271554968,0.41963229994681667,0.9463369764143713,0.8636553549634718,0,medium,48,0.3380281690140845,18,124,0.1267605633802817,0.652635342920709,48
73,5,10.0,most_threat,0.966584669335482,0.75,0.1252596426874309,0.31899580403893385,0.928998354280535,1.1679258100998062,0,spread,25,0.3424657534246575,14,59,0.1917808219178082,0.5996057785777977,25
134,5,10.0,most_threat,0.8646836888893064,0.75,0.09411106196105574,0.504107225509947,0.9291915318592412,1.9798782037734055,0,tight,44,0.3283582089552239,19,115,0.1417910447761194,0.6471058310013814,44
43,5,10.0,most_threat,0.808000792019056,0.75,0.07310752531946231,0.04532163466008811,0.9297624115512828,1.6362427699407864,0,medium,11,0.2558139534883721,6,37,0.13953488372093023,0.6399585005986183,11
37,5,10.0,most_threat,0.6440262260174562,0.75,0.11357333970564469,0.21447402237063629,0.9625014986895142,1.3587290658835844,0,spread,9,0.24324324324324326,3,34,0.08108108108108109,0.6820112015754652,9
59,5,10.0,most_threat,0.7223846599759621,0.75,0.051097111754064534,0.7116943971908272,0.9632575268664356,0.9137040697587571,0,medium,16,0.2711864406779661,5,54,0.0847457627118644,0.6916441750257406,16
24,5,10.0,most_threat,0.6937871516298012,0.75,0.1903100444025577,0.6393895694776254,0.9085376621780452,1.1122695810680117,0,medium,4,0.16666666666666666,0,24,0.0,0.7413475443459198,4
138,5,10.0,most_threat,0.8373928799398331,0.75,0.03809923486448644,0.3070997392507775,0.8919090973333017,1.1106818128992917,0,tight,47,0.34057971014492755,17,121,0.12318840579710146,0.6611675911011379,38
136,5,10.0,most_threat,0.6899009209780445,0.75,0.0565270941818779,0.4642485366711289,0.9345288398213163,1.7595835148647632,0,medium,47,0.34558823529411764,12,124,0.08823529411764706,0.6838216473296151,47
20,5,10.0,most_threat,0.9700075161460397,0.75,0.12390121851004815,0.22117091896185978,0.8129481614659695,0.6114536880447161,0,tight,4,0.2,1,19,0.05,0.7328793590828951,4
41,5,10.0,most_threat,0.926150239575794,0.75,0.11275032537121837,0.05084731270100816,0.9259368151492797,0.09364773109904734,0,medium,13,0.3170731707317073,7,34,0.17073170731707318,0.6357310279509337,13
138,5,10.0,most_threat,0.6996705976014538,0.75,0.009070425405204195,0.07557045298365882,0.8867650933773079,0.8162882230086657,0,tight,30,0.21739130434782608,7,131,0.050724637681159424,0.6976420012506963,30
148,5,10.0,most_threat,0.90568749499225,0.75,0.1313793510140574,0.04301491409050693,0.9461828018421209,1.4039937448611157,0,medium,55,0.3716216216216216,21,127,0.14189189189189189,0.6329422582253701,47
32,5,10.0,most_threat,0.8487426321287739,0.75,0.14985003922627257,0.2648682418795827,0.9426168696444153,1.1387330521002528,0,medium,9,0.28125,2,30,0.0625,0.7208835965365131,9
177,5,10.0,most_threat,0.847583306424265,0.75,0.20926323973858246,0.36108796130520093,0.860815487664603,1.3601049907171754,0,medium,61,0.3446327683615819,16,161,0.0903954802259887,0.680363451451098,57
50,5,10.0,most_threat,0.8957651865371301,0.75,0.09533059334986752,0.26161181071364475,0.9813058195094206,0.023059423638005505,0,tight,15,0.3,9,41,0.18,0.5862267778075944,15
49,5,10.0,most_threat,0.6552748803162681,0.75,0.09067488694997741,0.48294283344986794,0.8827809759685212,1.9877854355556848,0,tight,13,0.2653061224489796,5,44,0.10204081632653061,0.6772411337429047,13
128,5,10.0,most_threat,0.814129125556522,0.75,0.10120382030558941,0.12033979937310077,0.8722258886091336,0.8195351182919461,0,medium,39,0.3046875,12,116,0.09375,0.6819764660379534,39
57,5,10.0,most_threat,0.8556367861487244,0.75,0.08418132879769759,0.1812830768820098,0.9043470426028218,0.4877928771985218,0,tight,18,0.3157894736842105,10,47,0.17543859649122806,0.5988814831197355,18
116,5,10.0,most_threat,0.6301262660460529,0.75,0.16154468585857026,0.06623306386228581,0.9579496044065203,1.7955826338913388,0,medium,26,0.22413793103448276,12,104,0.10344827586206896,0.6800926505602708,26
124,5,10.0,most_threat,0.8527982890039942,0.75,0.041433815394339386,0.4697866599277744,0.846121345185476,0.6362634397547731,0,spread,55,0.4435483870967742,22,102,0.1774193548387097,0.6209434785037138,54
40,5,10.0,most_threat,0.9801277894825029,0.75,0.029433189988838454,0.5826510415305445,0.9091974992113454,0.9555562306096719,0,spread,22,0.55,10,30,0.25,0.560268607485101,22
117,5,10.0,most_threat,0.8783183151692693,0.75,0.040204915863031286,0.2523090447540393,0.8982103077655329,1.7131373592545982,0,medium,45,0.38461538461538464,11,106,0.09401709401709402,0.6797942134037835,24
