n_drones,num_detected,num_intercepted,num_passed,success_rate,civil_risk,missiles_used,detection_rate,weather_factor,terrain_factor,radar_jam,comm_jam_level,strategy,num_units,missiles_per_unit_avg
101,31,8,93,0.07920792079207921,0.5325773692676489,31,0.3069306930693069,0.8635541880930628,0.6969322028270792,0.04145576454597314,0.4456539357188142,most_threat,6,10.0
117,50,15,102,0.1282051282051282,0.4803142537565445,50,0.42735042735042733,0.7063713802528475,0.9951661518968242,0.0016402681427600276,0.5915252921662858,most_threat,6,10.0
59,26,14,45,0.23728813559322035,0.4215478194212415,26,0.4406779661016949,0.9944707189134779,0.9104245046315644,0.0682023913121757,0.3595988931407153,most_threat,6,10.0
62,12,7,55,0.11290322580645161,0.5234783841064117,12,0.1935483870967742,0.9118211475181047,0.5112246242156624,0.07459093081675129,0.5039836740860175,most_threat,6,10.0
92,23,8,84,0.08695652173913043,0.5128974513229921,23,0.25,0.8227248572562961,0.8307621620730874,0.08595097863816074,0.6973234533868145,most_threat,6,10.0
99,26,13,86,0.13131313131313133,0.49251523834320554,26,0.26262626262626265,0.9252420188443375,0.5167015032887172,0.012979298542998879,0.17907672524396392,most_threat,6,10.0
130,64,26,104,0.2,0.4567081941010995,64,0.49230769230769234,0.8362620906434564,0.9860244823878572,0.15605081579585456,0.15751796523853934,most_threat,6,10.0
103,17,7,96,0.06796116504854369,0.5084990870163135,17,0.1650485436893204,0.7281447881969225,0.5978919034302024,0.10045132252578168,0.36653868019716485,most_threat,6,10.0
59,28,13,46,0.22033898305084745,0.44350665119595295,28,0.4745762711864407,0.8505024324529191,0.9390954220379967,0.05254678968049257,0.06548235549157315,most_threat,6,10.0
50,16,8,42,0.16,0.4598317839839692,16,0.32,0.9411224444363608,0.7531983523262296,0.037206813740412265,0.13511582600530372,most_threat,6,10.0
76,27,12,64,0.15789473684210525,0.4532460292315111,27,0.35526315789473684,0.7834614465636551,0.8141925261087525,0.08708502812089836,0.4592391808748343,most_threat,6,10.0
141,41,17,124,0.12056737588652482,0.5102386288370014,41,0.2907801418439716,0.9748496231413548,0.6026593121166419,0.1369292391105245,0.19532164180166334,most_threat,6,10.0
84,37,16,68,0.19047619047619047,0.4623557180368854,37,0.44047619047619047,0.9711927621734342,0.6280042090751119,0.029386168671443134,0.2087582553894396,most_threat,6,10.0
110,41,17,93,0.15454545454545454,0.4721160413083497,41,0.37272727272727274,0.7154667310672664,0.9046586878127787,0.18118576790094143,0.11451080179663999,most_threat,6,10.0
108,28,7,101,0.06481481481481481,0.5221148594404373,28,0.25925925925925924,0.7336825767325063,0.60620922101227,0.036390597937831455,0.7529866276906233,most_threat,6,10.0
135,45,17,118,0.1259259259259259,0.4663319240955657,45,0.3333333333333333,0.6252915712902786,0.855690610315335,0.05816434520980859,0.4349887324144235,most_threat,6,10.0
126,66,28,98,0.2222222222222222,0.42871118824397175,66,0.5238095238095238,0.9424604006417359,0.9961760288762594,0.10630609200390985,0.16131104582557232,most_threat,6,10.0
60,15,10,50,0.16666666666666666,0.4818510506313342,15,0.25,0.8513734870701484,0.7951941045712712,0.13021634444378405,0.23383194554129194,most_threat,6,10.0
80,37,17,63,0.2125,0.4399863745966635,37,0.4625,0.8067852409934152,0.7862560665208419,0.10919248112526256,0.13924506959874725,most_threat,6,10.0
82,37,15,67,0.18292682926829268,0.450975177469592,37,0.45121951219512196,0.9166393861898059,0.6610346804924004,0.09540401606782654,0.21903232714725426,most_threat,6,10.0
146,45,9,137,0.06164383561643835,0.5305773967748888,35,0.3082191780821918,0.8501419393108267,0.6971234569788833,0.1284397668582891,0.14998140627605935,most_threat,6,10.0
92,37,17,75,0.18478260869565216,0.4464390539829434,37,0.40217391304347827,0.9786671227852716,0.7887063203304189,0.03152876475914661,0.2202876913569822,most_threat,6,10.0
56,26,11,45,0.19642857142857142,0.458043755106928,26,0.4642857142857143,0.8225337146423519,0.8240722409756898,0.03901718229081386,0.34518574983070577,most_threat,6,10.0
125,43,13,112,0.104,0.5089586524510351,43,0.344,0.6445707254650154,0.9399787684406311,0.03451530735088003,0.09339474560568423,most_threat,6,10.0
113,42,15,98,0.13274336283185842,0.4841417578580036,42,0.37168141592920356,0.8549965338299372,0.8341014902878547,0.04475470309833781,0.40668247760300497,most_threat,6,10.0
119,28,9,110,0.07563025210084033,0.5240375864702436,28,0.23529411764705882,0.663338475804137,0.5724065360217192,0.03782872293709308,0.08303523562537754,most_threat,6,10.0
63,20,7,56,0.1111111111111111,0.5020644203776463,20,0.31746031746031744,0.9468986928365933,0.8524049036188464,0.19855958365146686,0.2724632441332263,most_threat,6,10.0
52,14,4,48,0.07692307692307693,0.5373410940826236,14,0.2692307692307692,0.6891869826133467,0.8577796332548178,0.1529237126889219,0.14247590484831255,most_threat,6,10.0
137,32,9,128,0.06569343065693431,0.5067878745535394,32,0.23357664233576642,0.7295415866189693,0.6610442617998638,0.11311837992320481,0.10758910429001797,most_threat,6,10.0
150,50,17,133,0.11333333333333333,0.49793482690073165,50,0.3333333333333333,0.6911072668590691,0.8910356722676347,0.07974810522536448,0.5030216724863678,most_threat,6,10.0
130,25,7,123,0.05384615384615385,0.5323883111665593,25,0.19230769230769232,0.750691944058329,0.5637164054514703,0.08457147851686235,0.369268596735147,most_threat,6,10.0
122,34,10,112,0.08196721311475409,0.5106086050535674,34,0.2786885245901639,0.7522236467879337,0.7298891455761068,0.1164900349622542,0.07049604413636901,most_threat,6,10.0
136,37,10,126,0.07352941176470588,0.5090534576731712,37,0.27205882352941174,0.7351954566553256,0.7245367441564299,0.07314075087785885,0.5202203706180795,most_threat,6,10.0
146,43,11,135,0.07534246575342465,0.5257946530155919,43,0.2945205479452055,0.6308287386757496,0.9558808207067442,0.11754803313371295,0.14615310468593493,most_threat,6,10.0
142,34,12,130,0.08450704225352113,0.4981919986524943,34,0.23943661971830985,0.6415825520752999,0.9129416549932692,0.1221802405399724,0.16056835399015665,most_threat,6,10.0
140,50,23,117,0.16428571428571428,0.4610914330191544,49,0.35714285714285715,0.7850096745111654,0.9177154515640243,0.16419056669880835,0.10864680301224379,most_threat,6,10.0
54,21,6,48,0.1111111111111111,0.513431983330579,21,0.3888888888888889,0.8937647554770094,0.7471831829239549,0.05727059075610579,0.4359340514114689,most_threat,6,10.0
83,24,9,74,0.10843373493975904,0.4884377132264017,24,0.2891566265060241,0.6670983555002195,0.8291435053292582,0.12088640443308235,0.2821914882596497,most_threat,6,10.0
84,34,11,73,0.13095238095238096,0.5182762280314309,34,0.40476190476190477,0.6966256753041173,0.8369786002291213,0.03193337715741243,0.12818357990753232,most_threat,6,10.0
52,19,4,48,0.07692307692307693,0.49536621804383063,19,0.36538461538461536,0.8612820215950543,0.6931765144044705,0.07071671717239517,0.24582554773420692,most_threat,6,10.0
138,31,6,132,0.043478260869565216,0.5213327027411138,31,0.2246376811594203,0.7485446436242258,0.5549865159791838,0.0549520060871422,0.2730759320030224,most_threat,6,10.0
92,25,12,80,0.13043478260869565,0.49789406676919773,25,0.2717391304347826,0.9860838978279062,0.6055495612125045,0.0792668017307225,0.5402704064250726,most_threat,6,10.0
133,47,13,120,0.09774436090225563,0.5179027594952751,47,0.3533834586466165,0.6323683150174304,0.7322295095336717,0.0656198724899859,0.4015045593510717,most_threat,6,10.0
85,24,6,79,0.07058823529411765,0.5399130320736437,24,0.2823529411764706,0.7796199734420606,0.6567199293194457,0.10300461694744649,0.5244420830281549,most_threat,6,10.0
63,27,13,50,0.20634920634920634,0.4602983540243527,27,0.42857142857142855,0.9584060428730311,0.7147449683100234,0.07112418274648177,0.34957017681804226,most_threat,6,10.0
