n_drones,num_detected,num_intercepted,num_passed,success_rate,civil_risk,missiles_used,detection_rate,weather_factor,terrain_factor,radar_jam,comm_jam_level,strategy,num_units,missiles_per_unit_avg
101,26,10,91,0.09900990099009901,0.5220700721686758,26,0.25742574257425743,0.9074077458095164,0.5565549095382865,0.10289364973669313,0.03270100646910163,most_threat,4,10.0
68,16,4,64,0.058823529411764705,0.5428141798444965,16,0.23529411764705882,0.9135949434757422,0.7096948058334858,0.14637978050737344,0.03271808925692201,most_threat,4,10.0
143,45,9,134,0.06293706293706294,0.5023609864586382,31,0.3146853146853147,0.70358464200999,0.9393732618384649,0.202847655712572,0.3367112775749392,most_threat,4,10.0
71,15,4,67,0.056338028169014086,0.499278504262766,15,0.2112676056338028,0.87524706368254,0.5640940364052309,0.026695855796761012,0.4853815109815304,most_threat,4,10.0
134,57,18,116,0.13432835820895522,0.4776933729090335,39,0.4253731343283582,0.9404829541778976,0.8404642683217514,0.04856872963538415,0.6665957632360842,most_threat,4,10.0
144,53,7,137,0.04861111111111111,0.5352916842192905,41,0.3680555555555556,0.7587705122495255,0.9107701910983079,0.08326340676908624,0.09575891302553745,most_threat,4,10.0
51,26,9,42,0.17647058823529413,0.44682645127638865,25,0.5098039215686274,0.6685728817898872,0.9921906563093017,0.13239715254908932,0.1087983590863963,most_threat,4,10.0
106,32,16,90,0.1509433962264151,0.48266164885363944,32,0.3018867924528302,0.9509120925405468,0.5519456772071569,0.05333427134794933,0.17610943052119027,most_threat,4,10.0
127,24,11,116,0.08661417322834646,0.5259204967230571,24,0.1889763779527559,0.8149009088013355,0.5092901670275496,0.16581131696418522,0.3611420070943642,most_threat,4,10.0
79,22,4,75,0.05063291139240506,0.5547714836446921,22,0.27848101265822783,0.6870016266961786,0.855992322989608,0.11636358337467831,0.09703200029503159,most_threat,4,10.0
122,32,10,112,0.08196721311475409,0.5236269410582837,32,0.26229508196721313,0.773757957550942,0.6051006072262601,0.088438453314255,0.4767994974788122,most_threat,4,10.0
89,38,9,80,0.10112359550561797,0.5116033811106618,32,0.42696629213483145,0.6320472910149584,0.9621070970932442,0.051720822891819666,0.3159615959703025,most_threat,4,10.0
117,29,14,103,0.11965811965811966,0.4755458162113027,29,0.24786324786324787,0.7466057414742706,0.7790241206228836,0.18611633077084683,0.11389987547003433,most_threat,4,10.0
67,24,5,62,0.07462686567164178,0.525201793416576,24,0.3582089552238806,0.6417644859015764,0.928971265887208,0.15557281037361317,0.4484786565388382,most_threat,4,10.0
104,49,9,95,0.08653846153846154,0.49781535103333413,25,0.47115384615384615,0.7667162046970903,0.9301715305800633,0.1286568629685202,0.06927662728234064,most_threat,4,10.0
118,53,21,97,0.17796610169491525,0.4490483033938229,38,0.4491525423728814,0.9788133248769564,0.8006723349535405,0.11558517363223758,0.0590300041261549,most_threat,4,10.0
101,33,10,91,0.09900990099009901,0.5076313920629907,29,0.32673267326732675,0.756015059170916,0.9218982843029404,0.12932640791696426,0.12443860854983325,most_threat,4,10.0
