scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
18,RL_Agent,893664919,171,125,46,0.26900584795321636,119260000.0,5985000.0,220227948.80766732,430507062.73532987,71.93100463414032,119,26,109,16,0.9159663865546218,0.6153846153846154,0.8620689655172413,200,all_uavs_neutralized,2026-02-22T12:57:10.566464,True,145,91019113.92766252,125
19,RL_Agent,648061058,460,129,331,0.7195652173913043,128180000.0,16100000.0,1542132991.5303407,1733322100.1494815,107.65975777325973,128,18,116,13,0.90625,0.7222222222222222,0.8835616438356164,200,all_uavs_neutralized,2026-02-22T12:57:10.632767,True,146,63009108.61914085,129
20,RL_Agent,88409749,153,127,26,0.16993464052287582,118270000.0,5355000.0,107586577.45048358,307002015.6471435,57.32997491076442,118,27,111,16,0.940677966101695,0.5925925925925926,0.8758620689655172,200,all_uavs_neutralized,2026-02-22T12:57:10.694868,True,145,81145438.19665994,127
21,RL_Agent,242285876,304,133,171,0.5625,125200000.0,10640000.0,833418601.2096276,1001127417.4010985,94.09092268807316,125,20,117,16,0.936,0.8,0.9172413793103448,200,all_uavs_neutralized,2026-02-22T12:57:10.750752,True,145,42508816.191470906,133
22,RL_Agent,2018247425,307,124,183,0.5960912052117264,126200000.0,10745000.0,917082181.8171598,1140268649.7051558,106.12086083807873,126,20,108,16,0.8571428571428571,0.8,0.8493150684931506,200,all_uavs_neutralized,2026-02-22T12:57:10.808942,True,146,96986467.8879961,124
23,RL_Agent,953477463,380,127,253,0.6657894736842105,127190000.0,13300000.0,1158039131.7804291,1383477897.900754,104.02089457900406,127,19,113,14,0.889763779527559,0.7368421052631579,0.8698630136986302,200,all_uavs_neutralized,2026-02-22T12:57:10.868356,True,146,98248766.1203249,127
24,RL_Agent,1427830251,271,130,141,0.5202952029520295,124210000.0,9485000.0,676520546.6551923,883737507.4011228,93.17211464429339,124,21,115,15,0.9274193548387096,0.7142857142857143,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:10.933522,True,145,83006960.74593055,130
25,RL_Agent,1883569565,216,121,95,0.4398148148148148,123230000.0,7560000.0,461069542.39408654,705961198.1216288,93.38111086264931,123,23,107,14,0.8699186991869918,0.6086956521739131,0.8287671232876712,200,all_uavs_neutralized,2026-02-22T12:57:10.988649,True,146,121661655.72754218,121
26,RL_Agent,911989541,348,125,223,0.6408045977011494,126190000.0,12180000.0,1056234715.6966096,1277738489.5662866,104.90463789542582,126,19,112,13,0.8888888888888888,0.6842105263157895,0.8620689655172413,200,all_uavs_neutralized,2026-02-22T12:57:11.050966,True,145,95313773.8696771,125
27,RL_Agent,3344769,275,130,145,0.5272727272727272,124210000.0,9625000.0,663048351.7625974,864294662.2182336,89.79684802267361,124,21,117,13,0.9435483870967742,0.6190476190476191,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:11.117944,True,145,77036310.45563617,130
28,RL_Agent,780932287,166,124,42,0.25301204819277107,120250000.0,5810000.0,213805019.15087026,466217145.91536236,80.24391495961487,120,25,102,22,0.85,0.88,0.8551724137931035,200,all_uavs_neutralized,2026-02-22T12:57:11.179229,True,145,132162126.76449206,124
29,RL_Agent,2114032571,417,127,290,0.6954436450839329,128180000.0,14595000.0,1505743816.0194159,1732205176.822392,118.68483568498746,128,18,116,11,0.90625,0.6111111111111112,0.8698630136986302,200,all_uavs_neutralized,2026-02-22T12:57:11.244753,True,146,98281360.80297604,127
30,RL_Agent,787716372,215,130,85,0.3953488372093023,122230000.0,7525000.0,406685120.44217736,599919714.4184897,79.72355008883584,122,23,115,15,0.9426229508196722,0.6521739130434783,0.896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:11.301778,True,145,71004593.97631237,130
31,RL_Agent,504579232,123,111,12,0.0975609756097561,115300000.0,4305000.0,65885761.81110826,246058063.2806671,57.156344548354724,115,30,104,24,0.9043478260869565,0.8,0.8827586206896552,200,all_uavs_neutralized,2026-02-22T12:57:11.359252,True,145,64872301.469558835,128
32,RL_Agent,1306710475,247,129,118,0.4777327935222672,123220000.0,8645000.0,586726103.5841389,790932387.5105685,91.49015471492984,123,22,113,16,0.9186991869918699,0.7272727272727273,0.8896551724137931,200,all_uavs_neutralized,2026-02-22T12:57:11.435484,True,145,80986283.92642966,129
33,RL_Agent,479546681,360,126,234,0.65,126190000.0,12600000.0,1168352564.7584522,1391862840.1832213,110.46530477644613,126,19,116,10,0.9206349206349206,0.5263157894736842,0.8689655172413793,200,all_uavs_neutralized,2026-02-22T12:57:11.506463,True,145,97320275.42476924,126
